Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:31:16 AM
ID1: P0000000026  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.322
A02:    0.464
A03:    0.434
A04:    0.368
A05:    0.471
A06:    0.529
A07:    0.497
A08:    0.398
A09:    0.451
A10:    0.2  
A11:    0.31 
A12:    0.276
B01:    0.231
B02:    0.475
B03:    0.543
B04:    0.449
B05:    0.487
B06:    0.396
B07:    0.189
B08:    0.441
B09:    0.481
B10:    0.458
B11:    0.463
B12:    0.167
C01:    0.453
C02:    0.241
C03:    0.318
C04:    0.407
C05:    0.176
C06:    0.531
C07:    0.18 
C08:    0.322
C09:    0.335
C10:    0.52 
C11:    0.256
C12:    0.472
D01:    0.481
D02:    0.151
D03:    0.306
D04:    0.423
D05:    0.463
D06:    0.515
D07:    0.471
D08:    0.157
D09:    0.448
D10:    0.49 
D11:    0.224
D12:    0.506
E01:    0.365
E02:    0.447
E03:    0.444
E04:    0.396
E05:    0.387
E06:    0.455
E07:    0.431
E08:    0.375
E09:    0.455
E10:    0.448
E11:    0.473
E12:    0.549
F01:    0.385
F02:    0.396
F03:    0.414
F04:    0.497
F05:    0.464
F06:    0.525
F07:    0.281
F08:    0.37 
F09:    0.396
F10:    0.357
F11:    0.503
F12:    0.387
G01:    0.451
G02:    0.427
G03:    0.231
G04:    0.502
G05:    0.335
G06:    0.435
G07:    0.675
G08:    0.152
G09:    0.451
G10:    0.622
G11:    0.476
G12:    0.507
H01:    0.224
H02:    0.328
H03:    0.268
H04:    0.418
H05:    0.314
H06:    0.365
H07:    0.268
H08:    0.322
H09:    0.456
H10:    0.326
H11:    0.306
H12:    0.287

