Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:21:30 PM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.171
A02:    0.37 
A03:    0.348
A04:    0.224
A05:    0.255
A06:    0.369
A07:    0.327
A08:    0.457
A09:    0.266
A10:    0.337
A11:    0.419
A12:    0.216
B01:    0.446
B02:    0.451
B03:    0.233
B04:    0.281
B05:    0.478
B06:    0.447
B07:    0.248
B08:    0.327
B09:    0.205
B10:    0.185
B11:    0.465
B12:    0.422
C01:    0.276
C02:    0.392
C03:    0.316
C04:    0.374
C05:    0.337
C06:    0.178
C07:    0.19 
C08:    0.323
C09:    0.139
C10:    0.174
C11:    0.355
C12:    0.257
D01:    0.322
D02:    0.215
D03:    0.448
D04:    0.273
D05:    0.153
D06:    0.453
D07:    0.359
D08:    0.405
D09:    0.449
D10:    0.175
D11:    0.207
D12:    0.304
E01:    0.271
E02:    0.235
E03:    0.525
E04:    0.451
E05:    0.418
E06:    0.472
E07:    0.458
E08:    0.292
E09:    0.312
E10:    0.15 
E11:    0.4  
E12:    0.149
F01:    0.14 
F02:    0.165
F03:    0.143
F04:    0.395
F05:    0.242
F06:    0.259
F07:    0.326
F08:    0.252
F09:    0.424
F10:    0.299
F11:    0.379
F12:    0.144
G01:    0.262
G02:    0.128
G03:    0.135
G04:    0.14 
G05:    0.235
G06:    0.141
G07:    0.467
G08:    0.266
G09:    0.389
G10:    0.26 
G11:    0.155
G12:    0.151
H01:    0.326
H02:    0.329
H03:    0.361
H04:    0.146
H05:    0.339
H06:    0.141
H07:    0.207
H08:    0.271
H09:    0.158
H10:    0.312
H11:    0.152
H12:    0.485

