Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:51:32 AM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.133
A02:    0.562
A03:    0.217
A04:    0.436
A05:    0.373
A06:    0.498
A07:    0.579
A08:    0.343
A09:    0.221
A10:    0.616
A11:    0.505
A12:    0.208
B01:    0.517
B02:    0.595
B03:    0.472
B04:    0.601
B05:    0.578
B06:    0.283
B07:    0.221
B08:    0.216
B09:    0.397
B10:    0.652
B11:    0.89 
B12:    0.167
C01:    0.337
C02:    0.618
C03:    0.436
C04:    0.379
C05:    0.223
C06:    0.39 
C07:    0.592
C08:    0.468
C09:    0.285
C10:    0.579
C11:    0.329
C12:    0.441
D01:    0.535
D02:    0.231
D03:    0.631
D04:    0.509
D05:    0.314
D06:    0.231
D07:    0.233
D08:    0.296
D09:    0.434
D10:    0.669
D11:    0.36 
D12:    0.205
E01:    0.142
E02:    0.589
E03:    0.537
E04:    0.379
E05:    0.452
E06:    0.428
E07:    0.55 
E08:    0.453
E09:    0.494
E10:    0.419
E11:    0.242
E12:    0.307
F01:    0.231
F02:    0.427
F03:    0.457
F04:    0.604
F05:    0.448
F06:    0.422
F07:    0.552
F08:    0.41 
F09:    0.541
F10:    0.339
F11:    0.338
F12:    0.39 
G01:    0.404
G02:    0.736
G03:    0.561
G04:    0.469
G05:    0.241
G06:    1.198
G07:    0.354
G08:    0.387
G09:    0.265
G10:    0.507
G11:    0.429
G12:    0.406
H01:    0.577
H02:    0.695
H03:    0.215
H04:    0.358
H05:    0.556
H06:    0.159
H07:    0.257
H08:    0.386
H09:    0.312
H10:    0.363
H11:    0.47 
H12:    0.602

