Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:19:17 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.298
A02:    0.396
A03:    0.354
A04:    0.252
A05:    0.297
A06:    0.43 
A07:    0.318
A08:    0.482
A09:    0.243
A10:    0.305
A11:    0.42 
A12:    0.186
B01:    0.418
B02:    0.411
B03:    0.243
B04:    0.325
B05:    0.469
B06:    0.464
B07:    0.279
B08:    0.331
B09:    0.19 
B10:    0.243
B11:    0.443
B12:    0.455
C01:    0.283
C02:    0.411
C03:    0.317
C04:    0.308
C05:    0.35 
C06:    0.186
C07:    0.193
C08:    0.332
C09:    0.176
C10:    0.172
C11:    0.322
C12:    0.315
D01:    0.283
D02:    0.216
D03:    0.45 
D04:    0.283
D05:    0.146
D06:    0.472
D07:    0.354
D08:    0.388
D09:    0.431
D10:    0.159
D11:    0.215
D12:    0.296
E01:    0.204
E02:    0.216
E03:    0.511
E04:    0.45 
E05:    0.42 
E06:    0.413
E07:    0.481
E08:    0.237
E09:    0.24 
E10:    0.127
E11:    0.42 
E12:    0.121
F01:    0.142
F02:    0.261
F03:    0.161
F04:    0.38 
F05:    0.449
F06:    0.216
F07:    0.251
F08:    0.247
F09:    0.424
F10:    0.284
F11:    0.371
F12:    0.113
G01:    0.292
G02:    0.138
G03:    0.139
G04:    0.138
G05:    0.205
G06:    0.13 
G07:    0.442
G08:    0.289
G09:    0.467
G10:    0.278
G11:    0.146
G12:    0.123
H01:    0.298
H02:    0.293
H03:    0.356
H04:    0.142
H05:    0.327
H06:    0.133
H07:    0.233
H08:    0.306
H09:    0.165
H10:    0.33 
H11:    0.143
H12:    0.474

