Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:39:35 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.156
A02:    0.357
A03:    0.398
A04:    0.26 
A05:    0.277
A06:    0.33 
A07:    0.297
A08:    0.436
A09:    0.271
A10:    0.316
A11:    0.423
A12:    0.227
B01:    0.373
B02:    0.42 
B03:    0.162
B04:    0.246
B05:    0.455
B06:    0.456
B07:    0.241
B08:    0.31 
B09:    0.205
B10:    0.205
B11:    0.458
B12:    0.474
C01:    0.27 
C02:    0.363
C03:    0.351
C04:    0.307
C05:    0.324
C06:    0.155
C07:    0.177
C08:    0.293
C09:    0.18 
C10:    0.132
C11:    0.366
C12:    0.296
D01:    0.3  
D02:    0.236
D03:    0.439
D04:    0.292
D05:    0.147
D06:    0.437
D07:    0.336
D08:    0.305
D09:    0.457
D10:    0.135
D11:    0.147
D12:    0.291
E01:    0.176
E02:    0.175
E03:    0.522
E04:    0.467
E05:    0.415
E06:    0.409
E07:    0.472
E08:    0.263
E09:    0.251
E10:    0.135
E11:    0.392
E12:    0.154
F01:    0.087
F02:    0.113
F03:    0.159
F04:    0.373
F05:    0.319
F06:    0.26 
F07:    0.323
F08:    0.28 
F09:    0.435
F10:    0.282
F11:    0.393
F12:    0.131
G01:    0.29 
G02:    0.118
G03:    0.121
G04:    0.139
G05:    0.201
G06:    0.139
G07:    0.499
G08:    0.284
G09:    0.287
G10:    0.251
G11:    0.139
G12:    0.147
H01:    0.29 
H02:    0.321
H03:    0.373
H04:    0.158
H05:    0.36 
H06:    0.163
H07:    0.197
H08:    0.265
H09:    0.16 
H10:    0.344
H11:    0.151
H12:    0.455

