Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:01:11 AM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.193
A02:    0.247
A03:    0.292
A04:    0.256
A05:    0.565
A06:    0.346
A07:    0.339
A08:    0.284
A09:    0.328
A10:    0.242
A11:    0.209
A12:    0.181
B01:    0.153
B02:    0.306
B03:    0.318
B04:    0.509
B05:    0.34 
B06:    0.142
B07:    0.166
B08:    0.475
B09:    0.324
B10:    0.351
B11:    0.434
B12:    0.167
C01:    0.428
C02:    0.151
C03:    0.189
C04:    0.257
C05:    0.159
C06:    0.699
C07:    0.176
C08:    0.34 
C09:    0.401
C10:    0.183
C11:    0.165
C12:    0.429
D01:    0.565
D02:    0.157
D03:    0.668
D04:    0.195
D05:    0.157
D06:    0.47 
D07:    0.447
D08:    0.147
D09:    0.581
D10:    0.308
D11:    0.14 
D12:    0.572
E01:    0.268
E02:    0.487
E03:    0.281
E04:    0.439
E05:    0.307
E06:    0.498
E07:    0.238
E08:    0.307
E09:    0.569
E10:    0.358
E11:    0.367
E12:    0.517
F01:    0.156
F02:    0.433
F03:    0.45 
F04:    0.455
F05:    0.355
F06:    0.165
F07:    0.217
F08:    0.27 
F09:    0.396
F10:    0.306
F11:    0.17 
F12:    0.157
G01:    0.22 
G02:    0.278
G03:    0.122
G04:    0.251
G05:    0.213
G06:    0.259
G07:    0.541
G08:    0.119
G09:    0.221
G10:    0.365
G11:    0.464
G12:    0.564
H01:    0.128
H02:    0.246
H03:    0.168
H04:    0.411
H05:    0.23 
H06:    0.154
H07:    0.275
H08:    0.144
H09:    0.428
H10:    0.133
H11:    0.143
H12:    0.124

