Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:58:59 PM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.113
A02:    0.534
A03:    0.344
A04:    0.45 
A05:    0.351
A06:    0.379
A07:    0.537
A08:    0.323
A09:    0.23 
A10:    0.51 
A11:    0.437
A12:    0.223
B01:    0.616
B02:    0.567
B03:    0.481
B04:    0.536
B05:    0.532
B06:    0.229
B07:    0.171
B08:    0.205
B09:    0.464
B10:    0.572
B11:    0.805
B12:    0.177
C01:    0.278
C02:    0.544
C03:    0.439
C04:    0.358
C05:    0.269
C06:    0.337
C07:    0.561
C08:    0.439
C09:    0.266
C10:    0.569
C11:    0.716
C12:    0.478
D01:    0.295
D02:    0.401
D03:    0.59 
D04:    0.503
D05:    0.294
D06:    0.254
D07:    0.263
D08:    0.297
D09:    0.489
D10:    0.578
D11:    0.36 
D12:    0.415
E01:    0.104
E02:    0.586
E03:    0.516
E04:    0.416
E05:    0.531
E06:    0.448
E07:    0.483
E08:    0.46 
E09:    0.444
E10:    0.422
E11:    0.191
E12:    0.369
F01:    0.112
F02:    0.39 
F03:    0.44 
F04:    0.504
F05:    0.445
F06:    0.422
F07:    0.499
F08:    0.426
F09:    0.479
F10:    0.471
F11:    0.326
F12:    0.446
G01:    0.362
G02:    0.661
G03:    0.522
G04:    0.428
G05:    0.346
G06:    0.425
G07:    0.276
G08:    0.709
G09:    0.24 
G10:    0.451
G11:    0.383
G12:    0.386
H01:    0.526
H02:    0.689
H03:    0.36 
H04:    0.394
H05:    0.577
H06:    0.26 
H07:    0.323
H08:    0.318
H09:    0.347
H10:    0.451
H11:    0.517
H12:    0.566

