Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:22:10 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.308
A02:    0.448
A03:    0.445
A04:    0.347
A05:    0.511
A06:    0.586
A07:    0.512
A08:    0.42 
A09:    0.467
A10:    0.299
A11:    0.244
A12:    0.178
B01:    0.159
B02:    0.505
B03:    0.509
B04:    0.499
B05:    0.548
B06:    0.309
B07:    0.226
B08:    0.492
B09:    0.513
B10:    0.476
B11:    0.468
B12:    0.169
C01:    0.458
C02:    0.162
C03:    0.291
C04:    0.272
C05:    0.154
C06:    0.622
C07:    0.17 
C08:    0.316
C09:    0.365
C10:    0.315
C11:    0.155
C12:    0.48 
D01:    0.542
D02:    0.164
D03:    0.596
D04:    0.395
D05:    0.489
D06:    0.508
D07:    0.475
D08:    0.146
D09:    0.602
D10:    0.525
D11:    0.224
D12:    0.526
E01:    0.393
E02:    0.496
E03:    0.444
E04:    0.388
E05:    0.396
E06:    0.506
E07:    0.298
E08:    0.445
E09:    0.479
E10:    0.463
E11:    0.494
E12:    0.511
F01:    0.258
F02:    0.464
F03:    0.426
F04:    0.421
F05:    0.481
F06:    0.456
F07:    0.351
F08:    0.39 
F09:    0.456
F10:    0.369
F11:    0.577
F12:    0.336
G01:    0.494
G02:    0.438
G03:    0.185
G04:    0.526
G05:    0.323
G06:    0.439
G07:    0.71 
G08:    0.12 
G09:    0.448
G10:    0.599
G11:    0.525
G12:    0.507
H01:    0.272
H02:    0.352
H03:    0.265
H04:    0.408
H05:    0.198
H06:    0.3  
H07:    0.334
H08:    0.201
H09:    0.511
H10:    0.265
H11:    0.144
H12:    0.129

