Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:58:12 AM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.312
A02:    0.451
A03:    0.435
A04:    0.383
A05:    0.487
A06:    0.525
A07:    0.521
A08:    0.412
A09:    0.468
A10:    0.231
A11:    0.305
A12:    0.209
B01:    0.181
B02:    0.484
B03:    0.521
B04:    0.489
B05:    0.486
B06:    0.464
B07:    0.226
B08:    0.468
B09:    0.481
B10:    0.464
B11:    0.491
B12:    0.187
C01:    0.438
C02:    0.232
C03:    0.331
C04:    0.429
C05:    0.235
C06:    0.53 
C07:    0.186
C08:    0.296
C09:    0.332
C10:    0.513
C11:    0.246
C12:    0.5  
D01:    0.486
D02:    0.161
D03:    0.297
D04:    0.38 
D05:    0.479
D06:    0.528
D07:    0.487
D08:    0.142
D09:    0.457
D10:    0.474
D11:    0.247
D12:    0.561
E01:    0.377
E02:    0.457
E03:    0.446
E04:    0.381
E05:    0.393
E06:    0.455
E07:    0.425
E08:    0.445
E09:    0.458
E10:    0.457
E11:    0.494
E12:    0.526
F01:    0.315
F02:    0.406
F03:    0.423
F04:    0.448
F05:    0.466
F06:    0.497
F07:    0.285
F08:    0.37 
F09:    0.39 
F10:    0.354
F11:    0.495
F12:    0.382
G01:    0.431
G02:    0.469
G03:    0.11 
G04:    0.487
G05:    0.326
G06:    0.432
G07:    0.715
G08:    0.155
G09:    0.426
G10:    0.603
G11:    0.473
G12:    0.471
H01:    0.165
H02:    0.316
H03:    0.111
H04:    0.38 
H05:    0.331
H06:    0.338
H07:    0.261
H08:    0.284
H09:    0.483
H10:    0.311
H11:    0.31 
H12:    0.272

