Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:36:55 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.16 
A02:    1.032
A03:    0.251
A04:    0.481
A05:    0.443
A06:    0.486
A07:    0.594
A08:    0.267
A09:    0.222
A10:    0.485
A11:    0.528
A12:    0.231
B01:    0.499
B02:    0.601
B03:    0.486
B04:    0.634
B05:    0.639
B06:    0.239
B07:    0.205
B08:    0.222
B09:    0.184
B10:    0.664
B11:    1.036
B12:    0.207
C01:    0.293
C02:    0.618
C03:    0.472
C04:    0.374
C05:    0.217
C06:    0.392
C07:    0.629
C08:    0.499
C09:    0.292
C10:    0.598
C11:    0.437
C12:    0.446
D01:    0.623
D02:    0.212
D03:    0.715
D04:    0.562
D05:    0.302
D06:    0.248
D07:    0.259
D08:    0.285
D09:    0.437
D10:    0.883
D11:    0.342
D12:    0.144
E01:    0.123
E02:    0.643
E03:    0.597
E04:    0.201
E05:    0.434
E06:    0.429
E07:    0.629
E08:    0.466
E09:    0.512
E10:    0.434
E11:    0.167
E12:    0.369
F01:    0.11 
F02:    0.432
F03:    0.704
F04:    0.556
F05:    0.454
F06:    0.42 
F07:    0.568
F08:    0.427
F09:    0.548
F10:    0.474
F11:    0.34 
F12:    0.412
G01:    0.431
G02:    1.02 
G03:    0.531
G04:    0.446
G05:    0.155
G06:    1.01 
G07:    0.314
G08:    0.348
G09:    0.226
G10:    0.42 
G11:    0.482
G12:    0.396
H01:    0.563
H02:    0.719
H03:    0.17 
H04:    0.346
H05:    0.61 
H06:    0.142
H07:    0.213
H08:    0.291
H09:    0.334
H10:    0.35 
H11:    0.476
H12:    0.418

