Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:52:50 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.364
A02:    0.465
A03:    0.456
A04:    0.392
A05:    0.535
A06:    0.65 
A07:    0.546
A08:    0.426
A09:    0.478
A10:    0.305
A11:    0.245
A12:    0.188
B01:    0.155
B02:    0.509
B03:    0.521
B04:    0.509
B05:    0.56 
B06:    0.297
B07:    0.171
B08:    0.516
B09:    0.527
B10:    0.519
B11:    0.488
B12:    0.171
C01:    0.494
C02:    0.149
C03:    0.306
C04:    0.251
C05:    0.153
C06:    0.635
C07:    0.183
C08:    0.362
C09:    0.34 
C10:    0.309
C11:    0.175
C12:    0.489
D01:    0.536
D02:    0.126
D03:    0.629
D04:    0.372
D05:    0.484
D06:    0.508
D07:    0.477
D08:    0.164
D09:    0.608
D10:    0.535
D11:    0.228
D12:    0.591
E01:    0.414
E02:    0.502
E03:    0.338
E04:    0.39 
E05:    0.425
E06:    0.516
E07:    0.317
E08:    0.463
E09:    0.487
E10:    0.459
E11:    0.491
E12:    0.525
F01:    0.162
F02:    0.444
F03:    0.423
F04:    0.442
F05:    0.463
F06:    0.229
F07:    0.334
F08:    0.422
F09:    0.487
F10:    0.355
F11:    0.527
F12:    0.337
G01:    0.423
G02:    0.34 
G03:    0.105
G04:    0.446
G05:    0.365
G06:    0.362
G07:    0.644
G08:    0.157
G09:    0.52 
G10:    0.602
G11:    0.523
G12:    0.537
H01:    0.116
H02:    0.355
H03:    0.085
H04:    0.399
H05:    0.222
H06:    0.291
H07:    0.306
H08:    0.209
H09:    0.512
H10:    0.278
H11:    0.156
H12:    0.108

