Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:34:48 PM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.156
A02:    0.937
A03:    0.281
A04:    0.318
A05:    0.419
A06:    0.396
A07:    0.549
A08:    0.183
A09:    0.228
A10:    0.355
A11:    0.535
A12:    0.182
B01:    0.539
B02:    0.629
B03:    0.487
B04:    0.657
B05:    0.756
B06:    0.305
B07:    0.15 
B08:    0.234
B09:    0.597
B10:    0.64 
B11:    1.103
B12:    0.163
C01:    0.232
C02:    0.59 
C03:    0.5  
C04:    0.35 
C05:    0.154
C06:    0.4  
C07:    0.627
C08:    0.501
C09:    0.314
C10:    0.819
C11:    0.396
C12:    0.529
D01:    0.628
D02:    0.24 
D03:    0.778
D04:    0.44 
D05:    0.325
D06:    0.271
D07:    0.285
D08:    0.285
D09:    0.342
D10:    0.541
D11:    0.323
D12:    0.135
E01:    0.134
E02:    0.653
E03:    0.588
E04:    0.163
E05:    0.486
E06:    0.459
E07:    0.646
E08:    0.492
E09:    0.53 
E10:    0.461
E11:    0.164
E12:    0.347
F01:    0.163
F02:    0.408
F03:    0.495
F04:    0.563
F05:    0.458
F06:    0.446
F07:    0.57 
F08:    0.393
F09:    0.555
F10:    0.336
F11:    0.354
F12:    0.423
G01:    0.414
G02:    0.667
G03:    0.586
G04:    0.473
G05:    0.155
G06:    0.996
G07:    0.273
G08:    0.206
G09:    0.258
G10:    0.421
G11:    0.344
G12:    0.354
H01:    0.636
H02:    0.647
H03:    0.224
H04:    0.44 
H05:    0.635
H06:    0.141
H07:    0.151
H08:    0.278
H09:    0.302
H10:    0.313
H11:    0.505
H12:    0.42 

