Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:22:21 AM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.298
A02:    0.451
A03:    0.432
A04:    0.364
A05:    0.47 
A06:    0.51 
A07:    0.495
A08:    0.431
A09:    0.453
A10:    0.195
A11:    0.26 
A12:    0.162
B01:    0.189
B02:    0.475
B03:    0.473
B04:    0.489
B05:    0.492
B06:    0.465
B07:    0.193
B08:    0.474
B09:    0.477
B10:    0.46 
B11:    0.491
B12:    0.293
C01:    0.447
C02:    0.242
C03:    0.271
C04:    0.424
C05:    0.187
C06:    0.53 
C07:    0.183
C08:    0.296
C09:    0.33 
C10:    0.506
C11:    0.231
C12:    0.493
D01:    0.47 
D02:    0.15 
D03:    0.267
D04:    0.471
D05:    0.468
D06:    0.521
D07:    0.476
D08:    0.153
D09:    0.437
D10:    0.461
D11:    0.269
D12:    0.571
E01:    0.359
E02:    0.447
E03:    0.442
E04:    0.386
E05:    0.392
E06:    0.454
E07:    0.438
E08:    0.377
E09:    0.451
E10:    0.455
E11:    0.494
E12:    0.524
F01:    0.391
F02:    0.402
F03:    0.421
F04:    0.463
F05:    0.466
F06:    0.523
F07:    0.282
F08:    0.388
F09:    0.39 
F10:    0.352
F11:    0.508
F12:    0.38 
G01:    0.46 
G02:    0.428
G03:    0.245
G04:    0.495
G05:    0.313
G06:    0.431
G07:    0.684
G08:    0.158
G09:    0.426
G10:    0.606
G11:    0.45 
G12:    0.494
H01:    0.237
H02:    0.316
H03:    0.267
H04:    0.426
H05:    0.305
H06:    0.362
H07:    0.265
H08:    0.346
H09:    0.48 
H10:    0.329
H11:    0.318
H12:    0.315

