Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:31:41 PM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.309
A02:    0.326
A03:    0.335
A04:    0.356
A05:    0.269
A06:    0.382
A07:    0.346
A08:    0.45 
A09:    0.214
A10:    0.259
A11:    0.397
A12:    0.402
B01:    0.32 
B02:    0.342
B03:    0.244
B04:    0.31 
B05:    0.349
B06:    0.338
B07:    0.249
B08:    0.329
B09:    0.183
B10:    0.167
B11:    0.392
B12:    0.441
C01:    0.32 
C02:    0.379
C03:    0.321
C04:    0.246
C05:    0.296
C06:    0.157
C07:    0.17 
C08:    0.321
C09:    0.173
C10:    0.175
C11:    0.357
C12:    0.364
D01:    0.267
D02:    0.362
D03:    0.424
D04:    0.308
D05:    0.159
D06:    0.337
D07:    0.398
D08:    0.333
D09:    0.428
D10:    0.162
D11:    0.264
D12:    0.334
E01:    0.207
E02:    0.196
E03:    0.419
E04:    0.408
E05:    0.396
E06:    0.396
E07:    0.417
E08:    0.242
E09:    0.21 
E10:    0.151
E11:    0.339
E12:    0.191
F01:    0.148
F02:    0.204
F03:    0.338
F04:    0.337
F05:    0.333
F06:    0.198
F07:    0.271
F08:    0.261
F09:    0.376
F10:    0.303
F11:    0.325
F12:    0.151
G01:    0.332
G02:    0.144
G03:    0.226
G04:    0.142
G05:    0.195
G06:    0.148
G07:    0.41 
G08:    0.303
G09:    0.408
G10:    0.269
G11:    0.142
G12:    0.147
H01:    0.321
H02:    0.319
H03:    0.389
H04:    0.154
H05:    0.326
H06:    0.151
H07:    0.369
H08:    0.34 
H09:    0.294
H10:    0.406
H11:    0.159
H12:    0.487

