Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:44:44 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.258
A02:    0.374
A03:    0.401
A04:    0.237
A05:    0.256
A06:    0.336
A07:    0.325
A08:    0.452
A09:    0.24 
A10:    0.323
A11:    0.428
A12:    0.161
B01:    0.428
B02:    0.447
B03:    0.244
B04:    0.272
B05:    0.458
B06:    0.448
B07:    0.249
B08:    0.31 
B09:    0.232
B10:    0.192
B11:    0.443
B12:    0.431
C01:    0.279
C02:    0.374
C03:    0.35 
C04:    0.306
C05:    0.34 
C06:    0.161
C07:    0.166
C08:    0.316
C09:    0.143
C10:    0.162
C11:    0.304
C12:    0.269
D01:    0.298
D02:    0.223
D03:    0.441
D04:    0.271
D05:    0.144
D06:    0.453
D07:    0.351
D08:    0.385
D09:    0.431
D10:    0.156
D11:    0.169
D12:    0.295
E01:    0.175
E02:    0.215
E03:    0.54 
E04:    0.472
E05:    0.406
E06:    0.414
E07:    0.437
E08:    0.252
E09:    0.258
E10:    0.128
E11:    0.365
E12:    0.137
F01:    0.124
F02:    0.172
F03:    0.156
F04:    0.362
F05:    0.297
F06:    0.239
F07:    0.29 
F08:    0.246
F09:    0.451
F10:    0.288
F11:    0.375
F12:    0.13 
G01:    0.307
G02:    0.123
G03:    0.132
G04:    0.134
G05:    0.183
G06:    0.138
G07:    0.404
G08:    0.283
G09:    0.363
G10:    0.275
G11:    0.136
G12:    0.138
H01:    0.34 
H02:    0.299
H03:    0.381
H04:    0.132
H05:    0.341
H06:    0.132
H07:    0.213
H08:    0.29 
H09:    0.138
H10:    0.323
H11:    0.135
H12:    0.447

