Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:21:51 PM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.155
A02:    0.535
A03:    0.337
A04:    0.485
A05:    0.385
A06:    0.45 
A07:    0.568
A08:    0.28 
A09:    0.235
A10:    0.53 
A11:    0.501
A12:    0.258
B01:    0.701
B02:    0.557
B03:    0.451
B04:    0.527
B05:    0.568
B06:    0.217
B07:    0.322
B08:    0.246
B09:    0.184
B10:    0.601
B11:    0.569
B12:    0.153
C01:    0.449
C02:    0.488
C03:    0.434
C04:    0.328
C05:    0.255
C06:    0.324
C07:    0.58 
C08:    0.43 
C09:    0.276
C10:    0.59 
C11:    0.284
C12:    0.529
D01:    0.182
D02:    0.38 
D03:    0.693
D04:    0.481
D05:    0.31 
D06:    0.24 
D07:    0.244
D08:    0.31 
D09:    0.484
D10:    0.499
D11:    0.337
D12:    0.524
E01:    0.142
E02:    0.598
E03:    0.572
E04:    0.407
E05:    0.512
E06:    0.472
E07:    0.531
E08:    0.494
E09:    0.492
E10:    0.437
E11:    0.307
E12:    0.352
F01:    0.289
F02:    0.36 
F03:    0.455
F04:    0.504
F05:    0.444
F06:    0.453
F07:    0.518
F08:    0.392
F09:    0.504
F10:    0.333
F11:    0.303
F12:    0.382
G01:    0.383
G02:    0.697
G03:    0.548
G04:    0.44 
G05:    0.3  
G06:    0.914
G07:    0.442
G08:    0.769
G09:    0.221
G10:    0.537
G11:    0.41 
G12:    0.388
H01:    0.57 
H02:    0.703
H03:    0.325
H04:    0.341
H05:    0.545
H06:    0.387
H07:    0.268
H08:    0.304
H09:    0.334
H10:    0.454
H11:    0.481
H12:    0.564

