Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:07:45 AM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.127
A02:    0.536
A03:    0.334
A04:    0.465
A05:    0.384
A06:    0.517
A07:    0.576
A08:    0.289
A09:    0.233
A10:    0.575
A11:    0.484
A12:    0.246
B01:    0.583
B02:    0.58 
B03:    0.47 
B04:    0.565
B05:    0.576
B06:    0.233
B07:    0.202
B08:    0.234
B09:    0.535
B10:    0.616
B11:    0.969
B12:    0.16 
C01:    0.428
C02:    0.533
C03:    0.424
C04:    0.368
C05:    0.232
C06:    0.347
C07:    0.577
C08:    0.435
C09:    0.28 
C10:    0.57 
C11:    0.316
C12:    0.446
D01:    0.408
D02:    0.311
D03:    0.785
D04:    0.507
D05:    0.315
D06:    0.232
D07:    0.241
D08:    0.306
D09:    0.467
D10:    0.549
D11:    0.339
D12:    0.322
E01:    0.145
E02:    0.584
E03:    0.532
E04:    0.269
E05:    0.461
E06:    0.433
E07:    0.514
E08:    0.45 
E09:    0.492
E10:    0.407
E11:    0.242
E12:    0.301
F01:    0.273
F02:    0.413
F03:    0.426
F04:    0.598
F05:    0.434
F06:    0.42 
F07:    0.525
F08:    0.415
F09:    0.507
F10:    0.382
F11:    0.332
F12:    0.361
G01:    0.391
G02:    0.719
G03:    0.518
G04:    0.454
G05:    0.233
G06:    1.127
G07:    0.393
G08:    0.637
G09:    0.258
G10:    0.535
G11:    0.404
G12:    0.399
H01:    0.579
H02:    0.701
H03:    0.251
H04:    0.369
H05:    0.548
H06:    0.236
H07:    0.333
H08:    0.276
H09:    0.319
H10:    0.439
H11:    0.485
H12:    0.497

