Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:34:04 AM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.175
A02:    0.367
A03:    0.418
A04:    0.204
A05:    0.252
A06:    0.299
A07:    0.321
A08:    0.427
A09:    0.254
A10:    0.337
A11:    0.441
A12:    0.129
B01:    0.344
B02:    0.399
B03:    0.156
B04:    0.225
B05:    0.46 
B06:    0.445
B07:    0.256
B08:    0.305
B09:    0.319
B10:    0.219
B11:    0.466
B12:    0.416
C01:    0.261
C02:    0.325
C03:    0.356
C04:    0.302
C05:    0.288
C06:    0.175
C07:    0.175
C08:    0.302
C09:    0.179
C10:    0.131
C11:    0.353
C12:    0.316
D01:    0.249
D02:    0.203
D03:    0.434
D04:    0.284
D05:    0.148
D06:    0.419
D07:    0.313
D08:    0.345
D09:    0.456
D10:    0.137
D11:    0.149
D12:    0.283
E01:    0.128
E02:    0.151
E03:    0.5  
E04:    0.468
E05:    0.408
E06:    0.402
E07:    0.446
E08:    0.268
E09:    0.247
E10:    0.134
E11:    0.44 
E12:    0.164
F01:    0.085
F02:    0.112
F03:    0.147
F04:    0.388
F05:    0.182
F06:    0.243
F07:    0.252
F08:    0.267
F09:    0.443
F10:    0.205
F11:    0.386
F12:    0.131
G01:    0.255
G02:    0.139
G03:    0.121
G04:    0.137
G05:    0.147
G06:    0.141
G07:    0.332
G08:    0.267
G09:    0.218
G10:    0.242
G11:    0.183
G12:    0.136
H01:    0.275
H02:    0.333
H03:    0.388
H04:    0.139
H05:    0.381
H06:    0.138
H07:    0.214
H08:    0.246
H09:    0.158
H10:    0.316
H11:    0.149
H12:    0.455

