Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 7:41:47 PM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.328
A02:    0.361
A03:    0.373
A04:    0.379
A05:    0.276
A06:    0.418
A07:    0.377
A08:    0.479
A09:    0.271
A10:    0.273
A11:    0.386
A12:    0.257
B01:    0.389
B02:    0.338
B03:    0.244
B04:    0.324
B05:    0.337
B06:    0.354
B07:    0.23 
B08:    0.327
B09:    0.201
B10:    0.212
B11:    0.422
B12:    0.484
C01:    0.386
C02:    0.37 
C03:    0.28 
C04:    0.297
C05:    0.294
C06:    0.173
C07:    0.173
C08:    0.318
C09:    0.157
C10:    0.255
C11:    0.328
C12:    0.349
D01:    0.334
D02:    0.223
D03:    0.453
D04:    0.304
D05:    0.151
D06:    0.401
D07:    0.375
D08:    0.402
D09:    0.404
D10:    0.161
D11:    0.339
D12:    0.283
E01:    0.225
E02:    0.19 
E03:    0.442
E04:    0.436
E05:    0.399
E06:    0.399
E07:    0.406
E08:    0.263
E09:    0.266
E10:    0.262
E11:    0.366
E12:    0.142
F01:    0.149
F02:    0.202
F03:    0.291
F04:    0.322
F05:    0.338
F06:    0.211
F07:    0.259
F08:    0.25 
F09:    0.402
F10:    0.309
F11:    0.319
F12:    0.149
G01:    0.31 
G02:    0.14 
G03:    0.197
G04:    0.147
G05:    0.248
G06:    0.14 
G07:    0.418
G08:    0.286
G09:    0.406
G10:    0.24 
G11:    0.148
G12:    0.149
H01:    0.35 
H02:    0.343
H03:    0.386
H04:    0.146
H05:    0.319
H06:    0.155
H07:    0.334
H08:    0.314
H09:    0.309
H10:    0.353
H11:    0.149
H12:    0.483

