Testname: FB_OD600scan_96well
Date: 12/11/2025  Time: 1:24:32 AM
ID1: P0000000026  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.321
A02:    0.5  
A03:    0.424
A04:    0.377
A05:    0.464
A06:    0.521
A07:    0.505
A08:    0.417
A09:    0.45 
A10:    0.201
A11:    0.322
A12:    0.245
B01:    0.212
B02:    0.485
B03:    0.527
B04:    0.45 
B05:    0.447
B06:    0.361
B07:    0.224
B08:    0.437
B09:    0.462
B10:    0.451
B11:    0.427
B12:    0.337
C01:    0.471
C02:    0.227
C03:    0.334
C04:    0.398
C05:    0.223
C06:    0.522
C07:    0.183
C08:    0.313
C09:    0.336
C10:    0.475
C11:    0.284
C12:    0.496
D01:    0.484
D02:    0.204
D03:    0.312
D04:    0.376
D05:    0.438
D06:    0.494
D07:    0.489
D08:    0.157
D09:    0.382
D10:    0.454
D11:    0.22 
D12:    0.581
E01:    0.403
E02:    0.447
E03:    0.454
E04:    0.413
E05:    0.402
E06:    0.462
E07:    0.422
E08:    0.366
E09:    0.464
E10:    0.452
E11:    0.482
E12:    0.499
F01:    0.394
F02:    0.399
F03:    0.417
F04:    0.445
F05:    0.463
F06:    0.506
F07:    0.293
F08:    0.368
F09:    0.385
F10:    0.36 
F11:    0.493
F12:    0.402
G01:    0.477
G02:    0.444
G03:    0.279
G04:    0.454
G05:    0.306
G06:    0.431
G07:    0.681
G08:    0.152
G09:    0.485
G10:    0.588
G11:    0.454
G12:    0.49 
H01:    0.261
H02:    0.334
H03:    0.274
H04:    0.438
H05:    0.374
H06:    0.355
H07:    0.328
H08:    0.374
H09:    0.479
H10:    0.324
H11:    0.3  
H12:    0.296

