Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:06:38 PM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.172
A02:    0.612
A03:    0.234
A04:    0.489
A05:    0.424
A06:    0.488
A07:    0.594
A08:    0.265
A09:    0.224
A10:    0.454
A11:    0.528
A12:    0.203
B01:    0.521
B02:    0.599
B03:    0.479
B04:    0.615
B05:    0.616
B06:    0.26 
B07:    0.269
B08:    0.22 
B09:    0.19 
B10:    0.622
B11:    1.191
B12:    0.135
C01:    0.289
C02:    0.624
C03:    0.469
C04:    0.383
C05:    0.256
C06:    0.382
C07:    0.616
C08:    0.489
C09:    0.282
C10:    0.597
C11:    0.297
C12:    0.482
D01:    0.57 
D02:    0.247
D03:    0.663
D04:    0.554
D05:    0.292
D06:    0.244
D07:    0.278
D08:    0.287
D09:    0.439
D10:    0.895
D11:    0.321
D12:    0.15 
E01:    0.126
E02:    0.613
E03:    0.604
E04:    0.308
E05:    0.468
E06:    0.442
E07:    0.604
E08:    0.472
E09:    0.499
E10:    0.427
E11:    0.281
E12:    0.325
F01:    0.174
F02:    0.425
F03:    0.532
F04:    0.565
F05:    0.453
F06:    0.453
F07:    0.559
F08:    0.425
F09:    0.534
F10:    0.301
F11:    0.332
F12:    0.402
G01:    0.396
G02:    0.73 
G03:    0.574
G04:    0.464
G05:    0.249
G06:    0.709
G07:    0.343
G08:    0.375
G09:    0.242
G10:    0.446
G11:    0.461
G12:    0.407
H01:    0.603
H02:    0.685
H03:    0.241
H04:    0.37 
H05:    0.597
H06:    0.161
H07:    0.266
H08:    0.301
H09:    0.333
H10:    0.273
H11:    0.474
H12:    0.579

