Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:50:39 AM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.271
A02:    0.441
A03:    0.462
A04:    0.381
A05:    0.51 
A06:    0.563
A07:    0.546
A08:    0.42 
A09:    0.502
A10:    0.242
A11:    0.233
A12:    0.159
B01:    0.18 
B02:    0.498
B03:    0.511
B04:    0.482
B05:    0.493
B06:    0.482
B07:    0.141
B08:    0.482
B09:    0.508
B10:    0.489
B11:    0.469
B12:    0.282
C01:    0.387
C02:    0.221
C03:    0.315
C04:    0.416
C05:    0.15 
C06:    0.567
C07:    0.174
C08:    0.328
C09:    0.336
C10:    0.518
C11:    0.258
C12:    0.452
D01:    0.494
D02:    0.162
D03:    0.468
D04:    0.481
D05:    0.472
D06:    0.508
D07:    0.456
D08:    0.152
D09:    0.484
D10:    0.504
D11:    0.209
D12:    0.457
E01:    0.396
E02:    0.48 
E03:    0.441
E04:    0.384
E05:    0.364
E06:    0.461
E07:    0.403
E08:    0.422
E09:    0.461
E10:    0.448
E11:    0.464
E12:    0.451
F01:    0.349
F02:    0.451
F03:    0.389
F04:    0.47 
F05:    0.491
F06:    0.503
F07:    0.323
F08:    0.359
F09:    0.407
F10:    0.348
F11:    0.536
F12:    0.443
G01:    0.471
G02:    0.453
G03:    0.231
G04:    0.479
G05:    0.307
G06:    0.43 
G07:    0.685
G08:    0.167
G09:    0.455
G10:    0.596
G11:    0.471
G12:    0.502
H01:    0.229
H02:    0.288
H03:    0.252
H04:    0.386
H05:    0.233
H06:    0.304
H07:    0.265
H08:    0.336
H09:    0.471
H10:    0.317
H11:    0.315
H12:    0.298

