Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:59:39 AM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.147
A02:    0.147
A03:    0.204
A04:    0.174
A05:    0.31 
A06:    0.172
A07:    0.248
A08:    0.199
A09:    0.257
A10:    0.191
A11:    0.189
A12:    0.195
B01:    0.141
B02:    0.265
B03:    0.153
B04:    0.355
B05:    0.235
B06:    0.163
B07:    0.134
B08:    0.266
B09:    0.217
B10:    0.264
B11:    0.3  
B12:    0.16 
C01:    0.191
C02:    0.117
C03:    0.139
C04:    0.194
C05:    0.135
C06:    0.313
C07:    0.164
C08:    0.234
C09:    0.235
C10:    0.144
C11:    0.187
C12:    0.335
D01:    0.317
D02:    0.12 
D03:    0.353
D04:    0.148
D05:    0.167
D06:    0.252
D07:    0.246
D08:    0.134
D09:    0.358
D10:    0.187
D11:    0.126
D12:    0.526
E01:    0.141
E02:    0.268
E03:    0.226
E04:    0.328
E05:    0.162
E06:    0.232
E07:    0.147
E08:    0.168
E09:    0.264
E10:    0.241
E11:    0.333
E12:    0.286
F01:    0.107
F02:    0.27 
F03:    0.219
F04:    0.146
F05:    0.213
F06:    0.14 
F07:    0.139
F08:    0.128
F09:    0.149
F10:    0.161
F11:    0.146
F12:    0.148
G01:    0.098
G02:    0.153
G03:    0.118
G04:    0.144
G05:    0.149
G06:    0.209
G07:    0.301
G08:    0.133
G09:    0.153
G10:    0.188
G11:    0.164
G12:    0.385
H01:    0.074
H02:    0.152
H03:    0.069
H04:    0.256
H05:    0.137
H06:    0.119
H07:    0.151
H08:    0.135
H09:    0.149
H10:    0.157
H11:    0.118
H12:    0.116

