Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:30:20 AM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.15 
A02:    0.337
A03:    0.423
A04:    0.273
A05:    0.287
A06:    0.327
A07:    0.324
A08:    0.425
A09:    0.256
A10:    0.335
A11:    0.411
A12:    0.213
B01:    0.42 
B02:    0.437
B03:    0.221
B04:    0.257
B05:    0.426
B06:    0.419
B07:    0.248
B08:    0.323
B09:    0.216
B10:    0.218
B11:    0.438
B12:    0.441
C01:    0.264
C02:    0.338
C03:    0.377
C04:    0.182
C05:    0.317
C06:    0.164
C07:    0.178
C08:    0.298
C09:    0.141
C10:    0.171
C11:    0.349
C12:    0.238
D01:    0.265
D02:    0.249
D03:    0.434
D04:    0.292
D05:    0.154
D06:    0.423
D07:    0.327
D08:    0.278
D09:    0.462
D10:    0.144
D11:    0.15 
D12:    0.287
E01:    0.2  
E02:    0.238
E03:    0.533
E04:    0.459
E05:    0.446
E06:    0.44 
E07:    0.456
E08:    0.193
E09:    0.248
E10:    0.137
E11:    0.35 
E12:    0.15 
F01:    0.135
F02:    0.179
F03:    0.155
F04:    0.4  
F05:    0.293
F06:    0.256
F07:    0.299
F08:    0.264
F09:    0.447
F10:    0.228
F11:    0.387
F12:    0.131
G01:    0.298
G02:    0.124
G03:    0.132
G04:    0.14 
G05:    0.192
G06:    0.142
G07:    0.376
G08:    0.294
G09:    0.235
G10:    0.261
G11:    0.14 
G12:    0.149
H01:    0.271
H02:    0.33 
H03:    0.368
H04:    0.145
H05:    0.347
H06:    0.148
H07:    0.207
H08:    0.255
H09:    0.163
H10:    0.309
H11:    0.144
H12:    0.435

