Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 4:33:31 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.375
A02:    0.356
A03:    0.392
A04:    0.396
A05:    0.268
A06:    0.398
A07:    0.352
A08:    0.463
A09:    0.245
A10:    0.271
A11:    0.378
A12:    0.382
B01:    0.339
B02:    0.354
B03:    0.317
B04:    0.319
B05:    0.34 
B06:    0.345
B07:    0.27 
B08:    0.319
B09:    0.204
B10:    0.232
B11:    0.404
B12:    0.413
C01:    0.391
C02:    0.375
C03:    0.243
C04:    0.301
C05:    0.292
C06:    0.168
C07:    0.18 
C08:    0.314
C09:    0.184
C10:    0.27 
C11:    0.307
C12:    0.334
D01:    0.3  
D02:    0.208
D03:    0.42 
D04:    0.309
D05:    0.162
D06:    0.401
D07:    0.338
D08:    0.409
D09:    0.41 
D10:    0.154
D11:    0.223
D12:    0.263
E01:    0.189
E02:    0.189
E03:    0.455
E04:    0.45 
E05:    0.407
E06:    0.406
E07:    0.406
E08:    0.291
E09:    0.268
E10:    0.142
E11:    0.383
E12:    0.146
F01:    0.109
F02:    0.215
F03:    0.299
F04:    0.319
F05:    0.392
F06:    0.217
F07:    0.234
F08:    0.241
F09:    0.398
F10:    0.303
F11:    0.326
F12:    0.134
G01:    0.328
G02:    0.132
G03:    0.113
G04:    0.122
G05:    0.222
G06:    0.145
G07:    0.426
G08:    0.293
G09:    0.42 
G10:    0.243
G11:    0.157
G12:    0.14 
H01:    0.352
H02:    0.334
H03:    0.456
H04:    0.114
H05:    0.327
H06:    0.148
H07:    0.331
H08:    0.302
H09:    0.264
H10:    0.359
H11:    0.126
H12:    0.413

