Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 11:59:58 AM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.115
A02:    0.26 
A03:    0.235
A04:    0.196
A05:    0.416
A06:    0.316
A07:    0.594
A08:    0.237
A09:    0.239
A10:    0.285
A11:    0.612
A12:    0.223
B01:    0.201
B02:    0.964
B03:    0.519
B04:    0.357
B05:    0.452
B06:    0.418
B07:    0.232
B08:    0.263
B09:    0.237
B10:    0.698
B11:    0.762
B12:    0.166
C01:    0.287
C02:    0.549
C03:    0.487
C04:    0.513
C05:    0.157
C06:    0.398
C07:    0.866
C08:    0.516
C09:    0.351
C10:    1.131
C11:    0.315
C12:    0.521
D01:    0.376
D02:    0.198
D03:    0.609
D04:    0.311
D05:    0.346
D06:    0.261
D07:    0.262
D08:    0.324
D09:    0.336
D10:    0.227
D11:    0.276
D12:    0.145
E01:    0.125
E02:    0.67 
E03:    0.599
E04:    0.149
E05:    0.439
E06:    0.393
E07:    0.381
E08:    0.49 
E09:    0.533
E10:    0.483
E11:    0.188
E12:    0.332
F01:    0.133
F02:    0.388
F03:    0.661
F04:    0.39 
F05:    0.331
F06:    0.402
F07:    0.571
F08:    0.291
F09:    0.598
F10:    0.307
F11:    0.381
F12:    0.438
G01:    0.378
G02:    0.884
G03:    0.699
G04:    0.462
G05:    0.152
G06:    0.91 
G07:    0.207
G08:    0.161
G09:    0.21 
G10:    0.394
G11:    0.186
G12:    0.341
H01:    0.404
H02:    0.581
H03:    0.28 
H04:    0.438
H05:    0.294
H06:    0.14 
H07:    0.153
H08:    0.24 
H09:    0.307
H10:    0.249
H11:    0.497
H12:    0.61 

