Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:20:02 AM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.333
A02:    0.355
A03:    0.353
A04:    0.389
A05:    0.253
A06:    0.385
A07:    0.354
A08:    0.481
A09:    0.24 
A10:    0.268
A11:    0.396
A12:    0.231
B01:    0.369
B02:    0.357
B03:    0.281
B04:    0.335
B05:    0.403
B06:    0.406
B07:    0.229
B08:    0.36 
B09:    0.224
B10:    0.261
B11:    0.41 
B12:    0.429
C01:    0.361
C02:    0.374
C03:    0.297
C04:    0.3  
C05:    0.295
C06:    0.164
C07:    0.171
C08:    0.307
C09:    0.27 
C10:    0.268
C11:    0.336
C12:    0.313
D01:    0.308
D02:    0.404
D03:    0.43 
D04:    0.297
D05:    0.158
D06:    0.418
D07:    0.401
D08:    0.396
D09:    0.428
D10:    0.155
D11:    0.243
D12:    0.242
E01:    0.219
E02:    0.182
E03:    0.452
E04:    0.43 
E05:    0.4  
E06:    0.419
E07:    0.421
E08:    0.265
E09:    0.243
E10:    0.153
E11:    0.4  
E12:    0.143
F01:    0.146
F02:    0.228
F03:    0.298
F04:    0.327
F05:    0.36 
F06:    0.209
F07:    0.275
F08:    0.256
F09:    0.412
F10:    0.279
F11:    0.349
F12:    0.137
G01:    0.314
G02:    0.142
G03:    0.187
G04:    0.15 
G05:    0.252
G06:    0.14 
G07:    0.473
G08:    0.298
G09:    0.41 
G10:    0.246
G11:    0.132
G12:    0.152
H01:    0.336
H02:    0.319
H03:    0.395
H04:    0.151
H05:    0.344
H06:    0.159
H07:    0.27 
H08:    0.31 
H09:    0.161
H10:    0.397
H11:    0.133
H12:    0.436

