Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:08:07 PM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.32 
A02:    0.352
A03:    0.357
A04:    0.389
A05:    0.266
A06:    0.387
A07:    0.35 
A08:    0.469
A09:    0.25 
A10:    0.25 
A11:    0.38 
A12:    0.236
B01:    0.371
B02:    0.312
B03:    0.26 
B04:    0.33 
B05:    0.347
B06:    0.353
B07:    0.231
B08:    0.332
B09:    0.177
B10:    0.211
B11:    0.414
B12:    0.466
C01:    0.371
C02:    0.356
C03:    0.283
C04:    0.285
C05:    0.296
C06:    0.159
C07:    0.17 
C08:    0.328
C09:    0.312
C10:    0.164
C11:    0.337
C12:    0.338
D01:    0.3  
D02:    0.392
D03:    0.421
D04:    0.303
D05:    0.153
D06:    0.389
D07:    0.393
D08:    0.359
D09:    0.423
D10:    0.148
D11:    0.278
D12:    0.288
E01:    0.242
E02:    0.193
E03:    0.417
E04:    0.408
E05:    0.398
E06:    0.399
E07:    0.414
E08:    0.269
E09:    0.306
E10:    0.209
E11:    0.383
E12:    0.145
F01:    0.143
F02:    0.185
F03:    0.339
F04:    0.296
F05:    0.355
F06:    0.208
F07:    0.244
F08:    0.256
F09:    0.382
F10:    0.251
F11:    0.321
F12:    0.145
G01:    0.329
G02:    0.143
G03:    0.272
G04:    0.15 
G05:    0.192
G06:    0.142
G07:    0.405
G08:    0.291
G09:    0.415
G10:    0.254
G11:    0.135
G12:    0.148
H01:    0.321
H02:    0.317
H03:    0.391
H04:    0.151
H05:    0.341
H06:    0.248
H07:    0.305
H08:    0.312
H09:    0.268
H10:    0.382
H11:    0.134
H12:    0.44 

