Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:33:58 AM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.14 
A02:    0.331
A03:    0.31 
A04:    0.163
A05:    0.247
A06:    0.28 
A07:    0.313
A08:    0.428
A09:    0.227
A10:    0.367
A11:    0.38 
A12:    0.153
B01:    0.38 
B02:    0.413
B03:    0.152
B04:    0.229
B05:    0.444
B06:    0.448
B07:    0.202
B08:    0.285
B09:    0.295
B10:    0.282
B11:    0.44 
B12:    0.392
C01:    0.195
C02:    0.294
C03:    0.325
C04:    0.243
C05:    0.257
C06:    0.154
C07:    0.16 
C08:    0.272
C09:    0.15 
C10:    0.164
C11:    0.317
C12:    0.315
D01:    0.182
D02:    0.188
D03:    0.437
D04:    0.259
D05:    0.136
D06:    0.421
D07:    0.305
D08:    0.289
D09:    0.415
D10:    0.155
D11:    0.164
D12:    0.277
E01:    0.152
E02:    0.159
E03:    0.506
E04:    0.491
E05:    0.381
E06:    0.38 
E07:    0.416
E08:    0.244
E09:    0.253
E10:    0.125
E11:    0.417
E12:    0.133
F01:    0.118
F02:    0.141
F03:    0.141
F04:    0.406
F05:    0.153
F06:    0.217
F07:    0.211
F08:    0.212
F09:    0.442
F10:    0.236
F11:    0.354
F12:    0.124
G01:    0.253
G02:    0.106
G03:    0.125
G04:    0.123
G05:    0.146
G06:    0.134
G07:    0.26 
G08:    0.257
G09:    0.145
G10:    0.247
G11:    0.129
G12:    0.133
H01:    0.272
H02:    0.338
H03:    0.396
H04:    0.129
H05:    0.391
H06:    0.129
H07:    0.282
H08:    0.243
H09:    0.135
H10:    0.278
H11:    0.133
H12:    0.46 

