Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:44:54 AM
ID1: P0000000010  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.151
A02:    0.559
A03:    0.236
A04:    0.506
A05:    0.392
A06:    0.493
A07:    0.576
A08:    0.295
A09:    0.224
A10:    0.598
A11:    0.5  
A12:    0.206
B01:    0.517
B02:    0.596
B03:    0.479
B04:    0.575
B05:    0.588
B06:    0.272
B07:    0.3  
B08:    0.213
B09:    0.197
B10:    0.607
B11:    1.063
B12:    0.142
C01:    0.353
C02:    0.61 
C03:    0.437
C04:    0.378
C05:    0.211
C06:    0.359
C07:    0.588
C08:    0.447
C09:    0.286
C10:    0.592
C11:    0.3  
C12:    0.483
D01:    0.498
D02:    0.285
D03:    0.619
D04:    0.534
D05:    0.302
D06:    0.236
D07:    0.251
D08:    0.299
D09:    0.464
D10:    0.715
D11:    0.329
D12:    0.257
E01:    0.13 
E02:    0.602
E03:    0.586
E04:    0.389
E05:    0.48 
E06:    0.443
E07:    0.543
E08:    0.467
E09:    0.502
E10:    0.428
E11:    0.303
E12:    0.324
F01:    0.236
F02:    0.417
F03:    0.551
F04:    0.554
F05:    0.454
F06:    0.456
F07:    0.55 
F08:    0.446
F09:    0.519
F10:    0.315
F11:    0.322
F12:    0.382
G01:    0.392
G02:    0.718
G03:    0.569
G04:    0.46 
G05:    0.246
G06:    0.868
G07:    0.394
G08:    0.58 
G09:    0.289
G10:    0.545
G11:    0.443
G12:    0.404
H01:    0.557
H02:    0.681
H03:    0.244
H04:    0.337
H05:    0.557
H06:    0.196
H07:    0.267
H08:    0.289
H09:    0.331
H10:    0.35 
H11:    0.482
H12:    0.539

