Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:27:13 AM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.358
A02:    0.376
A03:    0.34 
A04:    0.367
A05:    0.309
A06:    0.432
A07:    0.361
A08:    0.477
A09:    0.22 
A10:    0.281
A11:    0.398
A12:    0.43 
B01:    0.39 
B02:    0.375
B03:    0.242
B04:    0.334
B05:    0.457
B06:    0.438
B07:    0.275
B08:    0.363
B09:    0.248
B10:    0.211
B11:    0.419
B12:    0.483
C01:    0.374
C02:    0.424
C03:    0.343
C04:    0.208
C05:    0.307
C06:    0.164
C07:    0.182
C08:    0.309
C09:    0.147
C10:    0.168
C11:    0.344
C12:    0.341
D01:    0.302
D02:    0.262
D03:    0.458
D04:    0.283
D05:    0.163
D06:    0.452
D07:    0.406
D08:    0.481
D09:    0.436
D10:    0.171
D11:    0.191
D12:    0.236
E01:    0.23 
E02:    0.236
E03:    0.495
E04:    0.425
E05:    0.391
E06:    0.397
E07:    0.427
E08:    0.219
E09:    0.296
E10:    0.153
E11:    0.376
E12:    0.154
F01:    0.14 
F02:    0.242
F03:    0.215
F04:    0.337
F05:    0.383
F06:    0.215
F07:    0.308
F08:    0.279
F09:    0.417
F10:    0.237
F11:    0.375
F12:    0.152
G01:    0.309
G02:    0.141
G03:    0.171
G04:    0.143
G05:    0.262
G06:    0.147
G07:    0.494
G08:    0.286
G09:    0.428
G10:    0.265
G11:    0.149
G12:    0.153
H01:    0.279
H02:    0.312
H03:    0.365
H04:    0.147
H05:    0.336
H06:    0.158
H07:    0.29 
H08:    0.33 
H09:    0.161
H10:    0.389
H11:    0.158
H12:    0.469

