Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:16:46 AM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.113
A02:    0.166
A03:    0.206
A04:    0.175
A05:    0.401
A06:    0.165
A07:    0.356
A08:    0.17 
A09:    0.196
A10:    0.217
A11:    0.503
A12:    0.207
B01:    0.17 
B02:    0.377
B03:    0.462
B04:    0.168
B05:    0.269
B06:    0.295
B07:    0.182
B08:    0.174
B09:    0.187
B10:    0.337
B11:    0.581
B12:    0.178
C01:    0.152
C02:    0.268
C03:    0.456
C04:    0.194
C05:    0.138
C06:    0.451
C07:    0.533
C08:    0.516
C09:    0.284
C10:    0.392
C11:    0.267
C12:    0.514
D01:    0.19 
D02:    0.145
D03:    0.191
D04:    0.222
D05:    0.256
D06:    0.206
D07:    0.213
D08:    0.277
D09:    0.235
D10:    0.17 
D11:    0.271
D12:    0.183
E01:    0.119
E02:    0.26 
E03:    0.49 
E04:    0.137
E05:    0.422
E06:    0.282
E07:    0.244
E08:    0.333
E09:    0.341
E10:    0.542
E11:    0.185
E12:    0.285
F01:    0.116
F02:    0.382
F03:    0.246
F04:    0.224
F05:    0.204
F06:    0.333
F07:    0.316
F08:    0.167
F09:    0.353
F10:    0.189
F11:    0.441
F12:    0.337
G01:    0.361
G02:    0.252
G03:    0.267
G04:    0.435
G05:    0.132
G06:    0.52 
G07:    0.153
G08:    0.15 
G09:    0.153
G10:    0.278
G11:    0.156
G12:    0.242
H01:    0.181
H02:    0.381
H03:    0.259
H04:    0.445
H05:    0.165
H06:    0.151
H07:    0.145
H08:    0.22 
H09:    0.16 
H10:    0.156
H11:    0.493
H12:    0.266

