Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:27:14 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.152
A02:    0.455
A03:    0.307
A04:    0.39 
A05:    0.469
A06:    0.314
A07:    0.599
A08:    0.241
A09:    0.269
A10:    0.3  
A11:    0.611
A12:    0.216
B01:    0.51 
B02:    0.704
B03:    0.486
B04:    0.423
B05:    0.702
B06:    0.471
B07:    0.263
B08:    0.28 
B09:    0.36 
B10:    0.73 
B11:    1.071
B12:    0.149
C01:    0.27 
C02:    0.57 
C03:    0.488
C04:    0.427
C05:    0.16 
C06:    0.397
C07:    0.668
C08:    0.497
C09:    0.344
C10:    1.031
C11:    0.611
C12:    0.528
D01:    0.34 
D02:    0.224
D03:    0.382
D04:    0.343
D05:    0.348
D06:    0.278
D07:    0.274
D08:    0.328
D09:    0.331
D10:    0.267
D11:    0.282
D12:    0.193
E01:    0.139
E02:    0.692
E03:    0.632
E04:    0.154
E05:    0.436
E06:    0.37 
E07:    0.483
E08:    0.451
E09:    0.566
E10:    0.451
E11:    0.256
E12:    0.352
F01:    0.137
F02:    0.427
F03:    0.749
F04:    0.428
F05:    0.359
F06:    0.395
F07:    0.602
F08:    0.28 
F09:    0.597
F10:    0.298
F11:    0.359
F12:    0.448
G01:    0.447
G02:    0.565
G03:    0.609
G04:    0.465
G05:    0.155
G06:    0.722
G07:    0.245
G08:    0.165
G09:    0.224
G10:    0.468
G11:    0.171
G12:    0.344
H01:    0.406
H02:    0.585
H03:    0.195
H04:    0.414
H05:    0.302
H06:    0.187
H07:    0.183
H08:    0.289
H09:    0.308
H10:    0.281
H11:    0.507
H12:    0.399

