Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:28:25 PM
ID1: P0000000027  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.361
A02:    0.489
A03:    0.454
A04:    0.377
A05:    0.517
A06:    0.574
A07:    0.528
A08:    0.422
A09:    0.407
A10:    0.335
A11:    0.229
A12:    0.181
B01:    0.151
B02:    0.49 
B03:    0.505
B04:    0.492
B05:    0.536
B06:    0.321
B07:    0.221
B08:    0.509
B09:    0.489
B10:    0.466
B11:    0.49 
B12:    0.319
C01:    0.411
C02:    0.179
C03:    0.25 
C04:    0.254
C05:    0.147
C06:    0.622
C07:    0.192
C08:    0.338
C09:    0.341
C10:    0.329
C11:    0.202
C12:    0.486
D01:    0.545
D02:    0.151
D03:    0.548
D04:    0.4  
D05:    0.45 
D06:    0.486
D07:    0.472
D08:    0.155
D09:    0.565
D10:    0.511
D11:    0.292
D12:    0.497
E01:    0.398
E02:    0.492
E03:    0.359
E04:    0.389
E05:    0.427
E06:    0.496
E07:    0.289
E08:    0.469
E09:    0.461
E10:    0.446
E11:    0.472
E12:    0.529
F01:    0.244
F02:    0.471
F03:    0.411
F04:    0.525
F05:    0.474
F06:    0.356
F07:    0.375
F08:    0.393
F09:    0.451
F10:    0.36 
F11:    0.53 
F12:    0.422
G01:    0.492
G02:    0.372
G03:    0.148
G04:    0.535
G05:    0.364
G06:    0.361
G07:    0.663
G08:    0.145
G09:    0.541
G10:    0.584
G11:    0.479
G12:    0.489
H01:    0.284
H02:    0.326
H03:    0.261
H04:    0.361
H05:    0.223
H06:    0.292
H07:    0.301
H08:    0.27 
H09:    0.502
H10:    0.297
H11:    0.289
H12:    0.146

