Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:00:40 PM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.311
A02:    0.466
A03:    0.424
A04:    0.369
A05:    0.466
A06:    0.505
A07:    0.494
A08:    0.422
A09:    0.449
A10:    0.187
A11:    0.29 
A12:    0.185
B01:    0.232
B02:    0.477
B03:    0.505
B04:    0.47 
B05:    0.471
B06:    0.444
B07:    0.186
B08:    0.46 
B09:    0.465
B10:    0.454
B11:    0.471
B12:    0.211
C01:    0.468
C02:    0.24 
C03:    0.302
C04:    0.42 
C05:    0.21 
C06:    0.522
C07:    0.185
C08:    0.306
C09:    0.342
C10:    0.473
C11:    0.278
C12:    0.502
D01:    0.472
D02:    0.154
D03:    0.226
D04:    0.447
D05:    0.463
D06:    0.508
D07:    0.476
D08:    0.157
D09:    0.419
D10:    0.457
D11:    0.259
D12:    0.563
E01:    0.365
E02:    0.447
E03:    0.442
E04:    0.391
E05:    0.387
E06:    0.449
E07:    0.432
E08:    0.37 
E09:    0.451
E10:    0.462
E11:    0.493
E12:    0.51 
F01:    0.391
F02:    0.402
F03:    0.429
F04:    0.43 
F05:    0.46 
F06:    0.517
F07:    0.289
F08:    0.372
F09:    0.391
F10:    0.351
F11:    0.508
F12:    0.384
G01:    0.459
G02:    0.434
G03:    0.253
G04:    0.488
G05:    0.334
G06:    0.427
G07:    0.696
G08:    0.161
G09:    0.469
G10:    0.603
G11:    0.443
G12:    0.498
H01:    0.245
H02:    0.323
H03:    0.269
H04:    0.429
H05:    0.345
H06:    0.352
H07:    0.293
H08:    0.368
H09:    0.478
H10:    0.316
H11:    0.32 
H12:    0.327

