Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:28:56 AM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.166
A02:    0.528
A03:    0.267
A04:    0.493
A05:    0.345
A06:    0.358
A07:    0.546
A08:    0.249
A09:    0.262
A10:    0.545
A11:    0.477
A12:    0.243
B01:    0.523
B02:    0.597
B03:    0.487
B04:    0.55 
B05:    0.548
B06:    0.245
B07:    0.203
B08:    0.207
B09:    0.499
B10:    0.592
B11:    1.203
B12:    0.196
C01:    0.224
C02:    0.627
C03:    0.44 
C04:    0.368
C05:    0.226
C06:    0.381
C07:    0.558
C08:    0.451
C09:    0.285
C10:    0.571
C11:    0.397
C12:    0.499
D01:    0.464
D02:    0.323
D03:    0.569
D04:    0.541
D05:    0.313
D06:    0.241
D07:    0.254
D08:    0.302
D09:    0.442
D10:    0.652
D11:    0.348
D12:    0.269
E01:    0.148
E02:    0.589
E03:    0.535
E04:    0.288
E05:    0.507
E06:    0.443
E07:    0.502
E08:    0.461
E09:    0.497
E10:    0.44 
E11:    0.161
E12:    0.386
F01:    0.221
F02:    0.396
F03:    0.463
F04:    0.52 
F05:    0.453
F06:    0.432
F07:    0.527
F08:    0.431
F09:    0.5  
F10:    0.494
F11:    0.322
F12:    0.415
G01:    0.366
G02:    0.707
G03:    0.544
G04:    0.476
G05:    0.231
G06:    1.012
G07:    0.265
G08:    0.436
G09:    0.237
G10:    0.501
G11:    0.453
G12:    0.399
H01:    0.523
H02:    0.667
H03:    0.256
H04:    0.413
H05:    0.577
H06:    0.144
H07:    0.254
H08:    0.308
H09:    0.33 
H10:    0.439
H11:    0.5  
H12:    0.461

