Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 5:26:27 PM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.271
A02:    0.365
A03:    0.346
A04:    0.235
A05:    0.257
A06:    0.351
A07:    0.364
A08:    0.463
A09:    0.242
A10:    0.324
A11:    0.423
A12:    0.224
B01:    0.418
B02:    0.436
B03:    0.238
B04:    0.312
B05:    0.474
B06:    0.471
B07:    0.25 
B08:    0.348
B09:    0.207
B10:    0.199
B11:    0.462
B12:    0.439
C01:    0.288
C02:    0.403
C03:    0.304
C04:    0.374
C05:    0.348
C06:    0.178
C07:    0.193
C08:    0.31 
C09:    0.151
C10:    0.172
C11:    0.351
C12:    0.29 
D01:    0.308
D02:    0.248
D03:    0.451
D04:    0.289
D05:    0.156
D06:    0.463
D07:    0.373
D08:    0.428
D09:    0.444
D10:    0.174
D11:    0.245
D12:    0.354
E01:    0.28 
E02:    0.235
E03:    0.534
E04:    0.452
E05:    0.425
E06:    0.488
E07:    0.47 
E08:    0.29 
E09:    0.308
E10:    0.15 
E11:    0.408
E12:    0.148
F01:    0.139
F02:    0.219
F03:    0.148
F04:    0.386
F05:    0.316
F06:    0.258
F07:    0.266
F08:    0.253
F09:    0.418
F10:    0.304
F11:    0.369
F12:    0.148
G01:    0.28 
G02:    0.146
G03:    0.139
G04:    0.143
G05:    0.205
G06:    0.144
G07:    0.473
G08:    0.252
G09:    0.471
G10:    0.255
G11:    0.145
G12:    0.151
H01:    0.324
H02:    0.323
H03:    0.359
H04:    0.146
H05:    0.338
H06:    0.138
H07:    0.212
H08:    0.287
H09:    0.152
H10:    0.328
H11:    0.15 
H12:    0.488

