Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:34:54 AM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.131
A02:    0.533
A03:    0.333
A04:    0.459
A05:    0.382
A06:    0.52 
A07:    0.577
A08:    0.285
A09:    0.234
A10:    0.579
A11:    0.487
A12:    0.242
B01:    0.564
B02:    0.587
B03:    0.475
B04:    0.579
B05:    0.576
B06:    0.226
B07:    0.203
B08:    0.234
B09:    0.542
B10:    0.629
B11:    0.92 
B12:    0.186
C01:    0.414
C02:    0.544
C03:    0.436
C04:    0.362
C05:    0.219
C06:    0.348
C07:    0.575
C08:    0.435
C09:    0.279
C10:    0.573
C11:    0.319
C12:    0.446
D01:    0.444
D02:    0.296
D03:    0.765
D04:    0.508
D05:    0.331
D06:    0.23 
D07:    0.237
D08:    0.31 
D09:    0.452
D10:    0.551
D11:    0.339
D12:    0.261
E01:    0.146
E02:    0.586
E03:    0.533
E04:    0.251
E05:    0.458
E06:    0.431
E07:    0.521
E08:    0.452
E09:    0.492
E10:    0.409
E11:    0.248
E12:    0.301
F01:    0.273
F02:    0.405
F03:    0.439
F04:    0.591
F05:    0.438
F06:    0.42 
F07:    0.527
F08:    0.408
F09:    0.507
F10:    0.367
F11:    0.33 
F12:    0.365
G01:    0.391
G02:    0.716
G03:    0.537
G04:    0.437
G05:    0.266
G06:    1.19 
G07:    0.385
G08:    0.629
G09:    0.267
G10:    0.533
G11:    0.409
G12:    0.397
H01:    0.573
H02:    0.698
H03:    0.238
H04:    0.362
H05:    0.552
H06:    0.255
H07:    0.321
H08:    0.296
H09:    0.32 
H10:    0.45 
H11:    0.486
H12:    0.505

