Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:19:39 AM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.265
A02:    0.484
A03:    0.443
A04:    0.305
A05:    0.488
A06:    0.531
A07:    0.492
A08:    0.404
A09:    0.465
A10:    0.209
A11:    0.271
A12:    0.188
B01:    0.176
B02:    0.479
B03:    0.537
B04:    0.465
B05:    0.522
B06:    0.402
B07:    0.204
B08:    0.475
B09:    0.518
B10:    0.476
B11:    0.523
B12:    0.253
C01:    0.443
C02:    0.183
C03:    0.371
C04:    0.4  
C05:    0.181
C06:    0.563
C07:    0.188
C08:    0.337
C09:    0.351
C10:    0.495
C11:    0.27 
C12:    0.48 
D01:    0.536
D02:    0.133
D03:    0.437
D04:    0.42 
D05:    0.429
D06:    0.521
D07:    0.486
D08:    0.163
D09:    0.516
D10:    0.486
D11:    0.25 
D12:    0.524
E01:    0.36 
E02:    0.456
E03:    0.44 
E04:    0.379
E05:    0.396
E06:    0.477
E07:    0.415
E08:    0.379
E09:    0.465
E10:    0.445
E11:    0.475
E12:    0.515
F01:    0.245
F02:    0.418
F03:    0.447
F04:    0.424
F05:    0.482
F06:    0.483
F07:    0.308
F08:    0.36 
F09:    0.424
F10:    0.368
F11:    0.625
F12:    0.404
G01:    0.44 
G02:    0.462
G03:    0.151
G04:    0.445
G05:    0.34 
G06:    0.435
G07:    0.719
G08:    0.164
G09:    0.487
G10:    0.615
G11:    0.479
G12:    0.526
H01:    0.152
H02:    0.332
H03:    0.084
H04:    0.375
H05:    0.284
H06:    0.302
H07:    0.255
H08:    0.292
H09:    0.54 
H10:    0.365
H11:    0.166
H12:    0.112

