Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:23:33 AM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.146
A02:    0.54 
A03:    0.23 
A04:    0.462
A05:    0.353
A06:    0.364
A07:    0.547
A08:    0.262
A09:    0.304
A10:    0.542
A11:    0.487
A12:    0.234
B01:    0.522
B02:    0.6  
B03:    0.486
B04:    0.556
B05:    0.555
B06:    0.277
B07:    0.205
B08:    0.213
B09:    0.519
B10:    0.608
B11:    1.119
B12:    0.174
C01:    0.228
C02:    0.657
C03:    0.487
C04:    0.373
C05:    0.22 
C06:    0.386
C07:    0.576
C08:    0.477
C09:    0.282
C10:    0.575
C11:    0.396
C12:    0.462
D01:    0.496
D02:    0.292
D03:    0.576
D04:    0.58 
D05:    0.306
D06:    0.241
D07:    0.252
D08:    0.298
D09:    0.429
D10:    0.78 
D11:    0.35 
D12:    0.156
E01:    0.149
E02:    0.595
E03:    0.551
E04:    0.266
E05:    0.497
E06:    0.438
E07:    0.516
E08:    0.465
E09:    0.506
E10:    0.447
E11:    0.17 
E12:    0.368
F01:    0.218
F02:    0.402
F03:    0.469
F04:    0.526
F05:    0.459
F06:    0.435
F07:    0.53 
F08:    0.45 
F09:    0.517
F10:    0.4  
F11:    0.337
F12:    0.419
G01:    0.375
G02:    0.733
G03:    0.56 
G04:    0.476
G05:    0.259
G06:    1.002
G07:    0.263
G08:    0.335
G09:    0.275
G10:    0.53 
G11:    0.484
G12:    0.395
H01:    0.546
H02:    0.671
H03:    0.24 
H04:    0.401
H05:    0.581
H06:    0.145
H07:    0.242
H08:    0.294
H09:    0.351
H10:    0.415
H11:    0.501
H12:    0.453

