Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:52:26 AM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.278
A02:    0.49 
A03:    0.442
A04:    0.308
A05:    0.491
A06:    0.528
A07:    0.495
A08:    0.401
A09:    0.468
A10:    0.211
A11:    0.244
A12:    0.188
B01:    0.181
B02:    0.475
B03:    0.54 
B04:    0.465
B05:    0.522
B06:    0.393
B07:    0.218
B08:    0.479
B09:    0.512
B10:    0.477
B11:    0.527
B12:    0.253
C01:    0.453
C02:    0.186
C03:    0.376
C04:    0.4  
C05:    0.187
C06:    0.563
C07:    0.189
C08:    0.339
C09:    0.358
C10:    0.502
C11:    0.267
C12:    0.481
D01:    0.528
D02:    0.134
D03:    0.417
D04:    0.449
D05:    0.429
D06:    0.527
D07:    0.495
D08:    0.164
D09:    0.508
D10:    0.496
D11:    0.264
D12:    0.546
E01:    0.361
E02:    0.453
E03:    0.44 
E04:    0.381
E05:    0.4  
E06:    0.477
E07:    0.419
E08:    0.38 
E09:    0.467
E10:    0.446
E11:    0.475
E12:    0.518
F01:    0.253
F02:    0.418
F03:    0.449
F04:    0.417
F05:    0.483
F06:    0.489
F07:    0.31 
F08:    0.362
F09:    0.425
F10:    0.375
F11:    0.625
F12:    0.418
G01:    0.446
G02:    0.455
G03:    0.148
G04:    0.445
G05:    0.337
G06:    0.437
G07:    0.72 
G08:    0.164
G09:    0.492
G10:    0.607
G11:    0.475
G12:    0.527
H01:    0.157
H02:    0.393
H03:    0.085
H04:    0.384
H05:    0.298
H06:    0.303
H07:    0.263
H08:    0.291
H09:    0.541
H10:    0.365
H11:    0.165
H12:    0.11 

