Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:50:14 AM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.153
A02:    0.267
A03:    0.24 
A04:    0.206
A05:    0.231
A06:    0.248
A07:    0.265
A08:    0.388
A09:    0.217
A10:    0.32 
A11:    0.327
A12:    0.222
B01:    0.283
B02:    0.312
B03:    0.152
B04:    0.153
B05:    0.521
B06:    0.506
B07:    0.201
B08:    0.296
B09:    0.232
B10:    0.307
B11:    0.423
B12:    0.287
C01:    0.16 
C02:    0.28 
C03:    0.469
C04:    0.181
C05:    0.259
C06:    0.15 
C07:    0.17 
C08:    0.271
C09:    0.156
C10:    0.168
C11:    0.325
C12:    0.32 
D01:    0.198
D02:    0.172
D03:    0.414
D04:    0.242
D05:    0.151
D06:    0.337
D07:    0.249
D08:    0.22 
D09:    0.355
D10:    0.149
D11:    0.174
D12:    0.171
E01:    0.146
E02:    0.147
E03:    0.489
E04:    0.378
E05:    0.305
E06:    0.317
E07:    0.356
E08:    0.29 
E09:    0.169
E10:    0.136
E11:    0.357
E12:    0.156
F01:    0.134
F02:    0.14 
F03:    0.14 
F04:    0.458
F05:    0.194
F06:    0.254
F07:    0.173
F08:    0.204
F09:    0.493
F10:    0.162
F11:    0.315
F12:    0.132
G01:    0.188
G02:    0.133
G03:    0.13 
G04:    0.134
G05:    0.149
G06:    0.138
G07:    0.24 
G08:    0.243
G09:    0.17 
G10:    0.207
G11:    0.147
G12:    0.149
H01:    0.149
H02:    0.38 
H03:    0.29 
H04:    0.139
H05:    0.414
H06:    0.143
H07:    0.234
H08:    0.295
H09:    0.147
H10:    0.333
H11:    0.146
H12:    0.39 

