Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:55:04 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.285
A02:    0.338
A03:    0.344
A04:    0.412
A05:    0.268
A06:    0.387
A07:    0.319
A08:    0.461
A09:    0.237
A10:    0.285
A11:    0.391
A12:    0.348
B01:    0.372
B02:    0.352
B03:    0.284
B04:    0.334
B05:    0.388
B06:    0.389
B07:    0.239
B08:    0.348
B09:    0.201
B10:    0.192
B11:    0.415
B12:    0.465
C01:    0.345
C02:    0.374
C03:    0.318
C04:    0.281
C05:    0.303
C06:    0.185
C07:    0.189
C08:    0.287
C09:    0.253
C10:    0.212
C11:    0.337
C12:    0.306
D01:    0.286
D02:    0.415
D03:    0.415
D04:    0.285
D05:    0.154
D06:    0.414
D07:    0.394
D08:    0.364
D09:    0.435
D10:    0.141
D11:    0.248
D12:    0.262
E01:    0.228
E02:    0.242
E03:    0.435
E04:    0.419
E05:    0.403
E06:    0.404
E07:    0.419
E08:    0.268
E09:    0.278
E10:    0.146
E11:    0.366
E12:    0.142
F01:    0.094
F02:    0.208
F03:    0.308
F04:    0.324
F05:    0.386
F06:    0.206
F07:    0.258
F08:    0.282
F09:    0.416
F10:    0.26 
F11:    0.341
F12:    0.147
G01:    0.317
G02:    0.108
G03:    0.185
G04:    0.142
G05:    0.178
G06:    0.172
G07:    0.453
G08:    0.31 
G09:    0.416
G10:    0.242
G11:    0.154
G12:    0.155
H01:    0.289
H02:    0.313
H03:    0.395
H04:    0.15 
H05:    0.342
H06:    0.147
H07:    0.28 
H08:    0.329
H09:    0.188
H10:    0.388
H11:    0.17 
H12:    0.486

