Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 4:53:12 AM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.156
A02:    0.552
A03:    0.261
A04:    0.436
A05:    0.388
A06:    0.503
A07:    0.585
A08:    0.301
A09:    0.219
A10:    0.56 
A11:    0.496
A12:    0.257
B01:    0.519
B02:    0.586
B03:    0.479
B04:    0.572
B05:    0.581
B06:    0.263
B07:    0.23 
B08:    0.213
B09:    0.234
B10:    0.634
B11:    0.926
B12:    0.211
C01:    0.371
C02:    0.641
C03:    0.424
C04:    0.375
C05:    0.227
C06:    0.362
C07:    0.582
C08:    0.47 
C09:    0.283
C10:    0.58 
C11:    0.408
C12:    0.462
D01:    0.488
D02:    0.316
D03:    0.734
D04:    0.528
D05:    0.319
D06:    0.234
D07:    0.249
D08:    0.305
D09:    0.482
D10:    0.632
D11:    0.343
D12:    0.287
E01:    0.129
E02:    0.609
E03:    0.564
E04:    0.264
E05:    0.459
E06:    0.426
E07:    0.533
E08:    0.457
E09:    0.496
E10:    0.421
E11:    0.25 
E12:    0.343
F01:    0.125
F02:    0.423
F03:    0.487
F04:    0.541
F05:    0.455
F06:    0.422
F07:    0.547
F08:    0.436
F09:    0.518
F10:    0.782
F11:    0.343
F12:    0.376
G01:    0.396
G02:    0.732
G03:    0.551
G04:    0.467
G05:    0.265
G06:    1.09 
G07:    0.364
G08:    0.685
G09:    0.25 
G10:    0.566
G11:    0.439
G12:    0.392
H01:    0.545
H02:    0.686
H03:    0.167
H04:    0.318
H05:    0.548
H06:    0.141
H07:    0.291
H08:    0.3  
H09:    0.338
H10:    0.395
H11:    0.476
H12:    0.435

