Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:16:19 PM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.366
A02:    0.38 
A03:    0.363
A04:    0.292
A05:    0.3  
A06:    0.362
A07:    0.332
A08:    0.476
A09:    0.221
A10:    0.296
A11:    0.411
A12:    0.389
B01:    0.408
B02:    0.398
B03:    0.214
B04:    0.313
B05:    0.481
B06:    0.483
B07:    0.256
B08:    0.352
B09:    0.192
B10:    0.25 
B11:    0.432
B12:    0.44 
C01:    0.328
C02:    0.405
C03:    0.353
C04:    0.197
C05:    0.306
C06:    0.168
C07:    0.19 
C08:    0.314
C09:    0.14 
C10:    0.156
C11:    0.367
C12:    0.292
D01:    0.301
D02:    0.217
D03:    0.45 
D04:    0.284
D05:    0.159
D06:    0.508
D07:    0.397
D08:    0.501
D09:    0.45 
D10:    0.165
D11:    0.211
D12:    0.256
E01:    0.278
E02:    0.235
E03:    0.494
E04:    0.421
E05:    0.406
E06:    0.38 
E07:    0.465
E08:    0.221
E09:    0.254
E10:    0.149
E11:    0.364
E12:    0.145
F01:    0.138
F02:    0.202
F03:    0.164
F04:    0.346
F05:    0.419
F06:    0.221
F07:    0.302
F08:    0.27 
F09:    0.421
F10:    0.289
F11:    0.364
F12:    0.142
G01:    0.306
G02:    0.138
G03:    0.16 
G04:    0.145
G05:    0.207
G06:    0.171
G07:    0.52 
G08:    0.295
G09:    0.461
G10:    0.274
G11:    0.148
G12:    0.149
H01:    0.277
H02:    0.314
H03:    0.355
H04:    0.145
H05:    0.329
H06:    0.144
H07:    0.261
H08:    0.318
H09:    0.152
H10:    0.373
H11:    0.152
H12:    0.474

