Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:05:08 AM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.328
A02:    0.349
A03:    0.33 
A04:    0.368
A05:    0.278
A06:    0.412
A07:    0.357
A08:    0.449
A09:    0.218
A10:    0.268
A11:    0.39 
A12:    0.414
B01:    0.398
B02:    0.365
B03:    0.273
B04:    0.339
B05:    0.412
B06:    0.408
B07:    0.277
B08:    0.369
B09:    0.248
B10:    0.2  
B11:    0.417
B12:    0.475
C01:    0.354
C02:    0.409
C03:    0.341
C04:    0.23 
C05:    0.304
C06:    0.165
C07:    0.166
C08:    0.314
C09:    0.146
C10:    0.24 
C11:    0.337
C12:    0.351
D01:    0.273
D02:    0.284
D03:    0.458
D04:    0.303
D05:    0.159
D06:    0.404
D07:    0.404
D08:    0.462
D09:    0.435
D10:    0.164
D11:    0.268
D12:    0.262
E01:    0.231
E02:    0.242
E03:    0.478
E04:    0.425
E05:    0.395
E06:    0.401
E07:    0.413
E08:    0.219
E09:    0.301
E10:    0.154
E11:    0.381
E12:    0.169
F01:    0.14 
F02:    0.223
F03:    0.293
F04:    0.329
F05:    0.374
F06:    0.203
F07:    0.295
F08:    0.267
F09:    0.417
F10:    0.231
F11:    0.354
F12:    0.153
G01:    0.311
G02:    0.141
G03:    0.172
G04:    0.14 
G05:    0.254
G06:    0.145
G07:    0.475
G08:    0.284
G09:    0.423
G10:    0.255
G11:    0.146
G12:    0.15 
H01:    0.285
H02:    0.312
H03:    0.362
H04:    0.147
H05:    0.335
H06:    0.148
H07:    0.298
H08:    0.325
H09:    0.157
H10:    0.396
H11:    0.157
H12:    0.486

