Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:58:00 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.353
A02:    0.453
A03:    0.453
A04:    0.372
A05:    0.517
A06:    0.599
A07:    0.528
A08:    0.42 
A09:    0.479
A10:    0.298
A11:    0.238
A12:    0.19 
B01:    0.157
B02:    0.511
B03:    0.526
B04:    0.498
B05:    0.539
B06:    0.328
B07:    0.219
B08:    0.511
B09:    0.519
B10:    0.492
B11:    0.514
B12:    0.173
C01:    0.451
C02:    0.148
C03:    0.314
C04:    0.257
C05:    0.158
C06:    0.61 
C07:    0.184
C08:    0.331
C09:    0.337
C10:    0.34 
C11:    0.151
C12:    0.485
D01:    0.543
D02:    0.132
D03:    0.595
D04:    0.377
D05:    0.454
D06:    0.516
D07:    0.481
D08:    0.154
D09:    0.604
D10:    0.517
D11:    0.249
D12:    0.539
E01:    0.424
E02:    0.499
E03:    0.442
E04:    0.387
E05:    0.385
E06:    0.495
E07:    0.306
E08:    0.446
E09:    0.479
E10:    0.458
E11:    0.482
E12:    0.524
F01:    0.168
F02:    0.44 
F03:    0.426
F04:    0.441
F05:    0.509
F06:    0.382
F07:    0.319
F08:    0.406
F09:    0.459
F10:    0.379
F11:    0.55 
F12:    0.376
G01:    0.423
G02:    0.418
G03:    0.119
G04:    0.456
G05:    0.363
G06:    0.421
G07:    0.678
G08:    0.159
G09:    0.522
G10:    0.599
G11:    0.519
G12:    0.54 
H01:    0.135
H02:    0.368
H03:    0.092
H04:    0.409
H05:    0.195
H06:    0.304
H07:    0.313
H08:    0.275
H09:    0.521
H10:    0.325
H11:    0.163
H12:    0.109

