Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:06:26 AM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.25 
A02:    0.329
A03:    0.394
A04:    0.312
A05:    0.649
A06:    0.433
A07:    0.39 
A08:    0.342
A09:    0.353
A10:    0.226
A11:    0.199
A12:    0.164
B01:    0.151
B02:    0.34 
B03:    0.527
B04:    0.504
B05:    0.546
B06:    0.246
B07:    0.178
B08:    0.51 
B09:    0.542
B10:    0.377
B11:    0.444
B12:    0.141
C01:    0.489
C02:    0.149
C03:    0.254
C04:    0.269
C05:    0.15 
C06:    0.654
C07:    0.177
C08:    0.357
C09:    0.351
C10:    0.265
C11:    0.174
C12:    0.476
D01:    0.555
D02:    0.159
D03:    0.72 
D04:    0.25 
D05:    0.209
D06:    0.482
D07:    0.46 
D08:    0.147
D09:    0.674
D10:    0.381
D11:    0.173
D12:    0.587
E01:    0.381
E02:    0.494
E03:    0.314
E04:    0.414
E05:    0.463
E06:    0.562
E07:    0.251
E08:    0.469
E09:    0.537
E10:    0.386
E11:    0.452
E12:    0.538
F01:    0.219
F02:    0.436
F03:    0.435
F04:    0.466
F05:    0.36 
F06:    0.184
F07:    0.313
F08:    0.304
F09:    0.517
F10:    0.312
F11:    0.317
F12:    0.196
G01:    0.396
G02:    0.306
G03:    0.121
G04:    0.34 
G05:    0.238
G06:    0.3  
G07:    0.688
G08:    0.133
G09:    0.286
G10:    0.525
G11:    0.45 
G12:    0.552
H01:    0.137
H02:    0.331
H03:    0.141
H04:    0.423
H05:    0.199
H06:    0.171
H07:    0.244
H08:    0.169
H09:    0.419
H10:    0.153
H11:    0.145
H12:    0.129

