Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:05:57 PM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.155
A02:    0.354
A03:    0.415
A04:    0.247
A05:    0.265
A06:    0.337
A07:    0.313
A08:    0.475
A09:    0.238
A10:    0.323
A11:    0.411
A12:    0.292
B01:    0.437
B02:    0.443
B03:    0.214
B04:    0.283
B05:    0.478
B06:    0.473
B07:    0.244
B08:    0.312
B09:    0.192
B10:    0.195
B11:    0.456
B12:    0.436
C01:    0.286
C02:    0.376
C03:    0.354
C04:    0.231
C05:    0.311
C06:    0.166
C07:    0.185
C08:    0.311
C09:    0.142
C10:    0.154
C11:    0.375
C12:    0.271
D01:    0.298
D02:    0.192
D03:    0.449
D04:    0.289
D05:    0.16 
D06:    0.479
D07:    0.36 
D08:    0.368
D09:    0.455
D10:    0.157
D11:    0.214
D12:    0.318
E01:    0.247
E02:    0.249
E03:    0.496
E04:    0.441
E05:    0.399
E06:    0.38 
E07:    0.495
E08:    0.204
E09:    0.247
E10:    0.146
E11:    0.382
E12:    0.147
F01:    0.139
F02:    0.23 
F03:    0.148
F04:    0.393
F05:    0.277
F06:    0.243
F07:    0.309
F08:    0.272
F09:    0.439
F10:    0.287
F11:    0.384
F12:    0.14 
G01:    0.31 
G02:    0.133
G03:    0.133
G04:    0.141
G05:    0.243
G06:    0.176
G07:    0.483
G08:    0.277
G09:    0.342
G10:    0.278
G11:    0.145
G12:    0.148
H01:    0.316
H02:    0.322
H03:    0.358
H04:    0.146
H05:    0.338
H06:    0.146
H07:    0.223
H08:    0.287
H09:    0.153
H10:    0.336
H11:    0.157
H12:    0.466

