Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 9:00:29 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.139
A02:    0.153
A03:    0.21 
A04:    0.164
A05:    0.218
A06:    0.152
A07:    0.186
A08:    0.155
A09:    0.19 
A10:    0.202
A11:    0.205
A12:    0.198
B01:    0.155
B02:    0.166
B03:    0.179
B04:    0.158
B05:    0.156
B06:    0.151
B07:    0.139
B08:    0.127
B09:    0.18 
B10:    0.183
B11:    0.151
B12:    0.122
C01:    0.14 
C02:    0.123
C03:    0.188
C04:    0.179
C05:    0.133
C06:    0.177
C07:    0.167
C08:    0.227
C09:    0.184
C10:    0.163
C11:    0.195
C12:    0.21 
D01:    0.196
D02:    0.144
D03:    0.16 
D04:    0.151
D05:    0.155
D06:    0.15 
D07:    0.15 
D08:    0.158
D09:    0.145
D10:    0.142
D11:    0.137
D12:    0.128
E01:    0.128
E02:    0.169
E03:    0.197
E04:    0.163
E05:    0.207
E06:    0.161
E07:    0.157
E08:    0.164
E09:    0.184
E10:    0.246
E11:    0.103
E12:    0.154
F01:    0.123
F02:    0.149
F03:    0.163
F04:    0.146
F05:    0.144
F06:    0.181
F07:    0.16 
F08:    0.141
F09:    0.158
F10:    0.119
F11:    0.159
F12:    0.133
G01:    0.141
G02:    0.136
G03:    0.167
G04:    0.175
G05:    0.139
G06:    0.131
G07:    0.131
G08:    0.17 
G09:    0.131
G10:    0.144
G11:    0.117
G12:    0.15 
H01:    0.137
H02:    0.13 
H03:    0.155
H04:    0.179
H05:    0.157
H06:    0.16 
H07:    0.143
H08:    0.178
H09:    0.145
H10:    0.17 
H11:    0.189
H12:    0.109

