Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 10:20:55 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.149
A02:    0.158
A03:    0.175
A04:    0.168
A05:    0.215
A06:    0.183
A07:    0.208
A08:    0.18 
A09:    0.213
A10:    0.173
A11:    0.189
A12:    0.177
B01:    0.114
B02:    0.184
B03:    0.146
B04:    0.237
B05:    0.169
B06:    0.17 
B07:    0.142
B08:    0.285
B09:    0.187
B10:    0.218
B11:    0.223
B12:    0.123
C01:    0.155
C02:    0.115
C03:    0.247
C04:    0.16 
C05:    0.13 
C06:    0.277
C07:    0.145
C08:    0.248
C09:    0.251
C10:    0.141
C11:    0.172
C12:    0.173
D01:    0.163
D02:    0.102
D03:    0.166
D04:    0.143
D05:    0.145
D06:    0.165
D07:    0.148
D08:    0.141
D09:    0.168
D10:    0.193
D11:    0.128
D12:    0.308
E01:    0.128
E02:    0.16 
E03:    0.154
E04:    0.244
E05:    0.151
E06:    0.158
E07:    0.148
E08:    0.157
E09:    0.168
E10:    0.226
E11:    0.235
E12:    0.201
F01:    0.098
F02:    0.16 
F03:    0.137
F04:    0.136
F05:    0.154
F06:    0.141
F07:    0.135
F08:    0.147
F09:    0.137
F10:    0.138
F11:    0.153
F12:    0.126
G01:    0.108
G02:    0.112
G03:    0.115
G04:    0.104
G05:    0.142
G06:    0.15 
G07:    0.151
G08:    0.131
G09:    0.157
G10:    0.157
G11:    0.132
G12:    0.167
H01:    0.078
H02:    0.14 
H03:    0.064
H04:    0.145
H05:    0.107
H06:    0.129
H07:    0.146
H08:    0.131
H09:    0.151
H10:    0.146
H11:    0.101
H12:    0.108

