Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:19:25 PM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.607
A03:    0.263
A04:    0.409
A05:    0.386
A06:    0.438
A07:    0.595
A08:    0.281
A09:    0.232
A10:    0.416
A11:    0.543
A12:    0.194
B01:    0.636
B02:    0.609
B03:    0.511
B04:    0.651
B05:    0.568
B06:    0.265
B07:    0.252
B08:    0.224
B09:    0.197
B10:    0.634
B11:    0.93 
B12:    0.16 
C01:    0.248
C02:    0.674
C03:    0.474
C04:    0.382
C05:    0.155
C06:    0.39 
C07:    0.617
C08:    0.505
C09:    0.29 
C10:    0.634
C11:    0.455
C12:    0.497
D01:    0.6  
D02:    0.224
D03:    0.623
D04:    0.618
D05:    0.311
D06:    0.269
D07:    0.266
D08:    0.277
D09:    0.38 
D10:    0.703
D11:    0.375
D12:    0.156
E01:    0.148
E02:    0.598
E03:    0.55 
E04:    0.239
E05:    0.461
E06:    0.447
E07:    0.631
E08:    0.473
E09:    0.529
E10:    0.476
E11:    0.195
E12:    0.334
F01:    0.184
F02:    0.383
F03:    0.497
F04:    0.594
F05:    0.456
F06:    0.426
F07:    0.554
F08:    0.387
F09:    0.548
F10:    0.416
F11:    0.352
F12:    0.423
G01:    0.39 
G02:    0.706
G03:    0.575
G04:    0.496
G05:    0.152
G06:    1.37 
G07:    0.268
G08:    0.257
G09:    0.259
G10:    0.376
G11:    0.314
G12:    0.432
H01:    0.616
H02:    0.674
H03:    0.244
H04:    0.404
H05:    0.588
H06:    0.224
H07:    0.233
H08:    0.348
H09:    0.353
H10:    0.226
H11:    0.525
H12:    0.561

