Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:08:13 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.298
A02:    0.371
A03:    0.403
A04:    0.305
A05:    0.313
A06:    0.329
A07:    0.312
A08:    0.429
A09:    0.235
A10:    0.311
A11:    0.425
A12:    0.268
B01:    0.432
B02:    0.435
B03:    0.244
B04:    0.287
B05:    0.444
B06:    0.429
B07:    0.248
B08:    0.338
B09:    0.244
B10:    0.253
B11:    0.426
B12:    0.419
C01:    0.29 
C02:    0.388
C03:    0.349
C04:    0.223
C05:    0.358
C06:    0.146
C07:    0.177
C08:    0.296
C09:    0.141
C10:    0.174
C11:    0.342
C12:    0.279
D01:    0.305
D02:    0.202
D03:    0.438
D04:    0.282
D05:    0.152
D06:    0.437
D07:    0.36 
D08:    0.359
D09:    0.457
D10:    0.144
D11:    0.152
D12:    0.283
E01:    0.254
E02:    0.247
E03:    0.546
E04:    0.432
E05:    0.457
E06:    0.438
E07:    0.474
E08:    0.186
E09:    0.267
E10:    0.141
E11:    0.349
E12:    0.148
F01:    0.131
F02:    0.202
F03:    0.142
F04:    0.38 
F05:    0.49 
F06:    0.253
F07:    0.219
F08:    0.271
F09:    0.434
F10:    0.242
F11:    0.379
F12:    0.135
G01:    0.34 
G02:    0.129
G03:    0.135
G04:    0.138
G05:    0.206
G06:    0.144
G07:    0.465
G08:    0.285
G09:    0.4  
G10:    0.275
G11:    0.139
G12:    0.152
H01:    0.304
H02:    0.325
H03:    0.361
H04:    0.145
H05:    0.336
H06:    0.145
H07:    0.231
H08:    0.285
H09:    0.157
H10:    0.354
H11:    0.146
H12:    0.417

