Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:23:26 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.314
A02:    0.329
A03:    0.33 
A04:    0.381
A05:    0.304
A06:    0.399
A07:    0.295
A08:    0.445
A09:    0.231
A10:    0.27 
A11:    0.411
A12:    0.455
B01:    0.334
B02:    0.359
B03:    0.262
B04:    0.306
B05:    0.368
B06:    0.345
B07:    0.251
B08:    0.332
B09:    0.161
B10:    0.159
B11:    0.388
B12:    0.419
C01:    0.335
C02:    0.372
C03:    0.29 
C04:    0.192
C05:    0.3  
C06:    0.163
C07:    0.183
C08:    0.279
C09:    0.148
C10:    0.173
C11:    0.346
C12:    0.367
D01:    0.278
D02:    0.379
D03:    0.43 
D04:    0.296
D05:    0.158
D06:    0.365
D07:    0.39 
D08:    0.348
D09:    0.43 
D10:    0.161
D11:    0.267
D12:    0.281
E01:    0.196
E02:    0.191
E03:    0.469
E04:    0.403
E05:    0.404
E06:    0.427
E07:    0.386
E08:    0.205
E09:    0.203
E10:    0.149
E11:    0.329
E12:    0.15 
F01:    0.139
F02:    0.192
F03:    0.281
F04:    0.33 
F05:    0.366
F06:    0.215
F07:    0.268
F08:    0.247
F09:    0.379
F10:    0.22 
F11:    0.317
F12:    0.154
G01:    0.336
G02:    0.13 
G03:    0.14 
G04:    0.139
G05:    0.19 
G06:    0.143
G07:    0.411
G08:    0.296
G09:    0.408
G10:    0.26 
G11:    0.146
G12:    0.152
H01:    0.301
H02:    0.322
H03:    0.391
H04:    0.153
H05:    0.312
H06:    0.152
H07:    0.341
H08:    0.334
H09:    0.167
H10:    0.371
H11:    0.156
H12:    0.455

