Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 12:06:19 AM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.258
A02:    0.437
A03:    0.456
A04:    0.376
A05:    0.499
A06:    0.57 
A07:    0.508
A08:    0.402
A09:    0.456
A10:    0.27 
A11:    0.28 
A12:    0.177
B01:    0.158
B02:    0.501
B03:    0.448
B04:    0.495
B05:    0.516
B06:    0.53 
B07:    0.227
B08:    0.475
B09:    0.494
B10:    0.459
B11:    0.486
B12:    0.192
C01:    0.433
C02:    0.237
C03:    0.285
C04:    0.426
C05:    0.149
C06:    0.56 
C07:    0.177
C08:    0.318
C09:    0.34 
C10:    0.516
C11:    0.248
C12:    0.496
D01:    0.476
D02:    0.149
D03:    0.465
D04:    0.53 
D05:    0.459
D06:    0.522
D07:    0.455
D08:    0.156
D09:    0.498
D10:    0.534
D11:    0.224
D12:    0.526
E01:    0.425
E02:    0.48 
E03:    0.443
E04:    0.381
E05:    0.364
E06:    0.454
E07:    0.36 
E08:    0.43 
E09:    0.455
E10:    0.441
E11:    0.471
E12:    0.532
F01:    0.337
F02:    0.425
F03:    0.413
F04:    0.459
F05:    0.485
F06:    0.522
F07:    0.356
F08:    0.379
F09:    0.426
F10:    0.366
F11:    0.506
F12:    0.366
G01:    0.476
G02:    0.446
G03:    0.239
G04:    0.496
G05:    0.3  
G06:    0.427
G07:    0.657
G08:    0.151
G09:    0.434
G10:    0.579
G11:    0.472
G12:    0.497
H01:    0.228
H02:    0.308
H03:    0.259
H04:    0.401
H05:    0.24 
H06:    0.291
H07:    0.329
H08:    0.31 
H09:    0.478
H10:    0.302
H11:    0.299
H12:    0.298

