Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:46:48 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.29 
A02:    0.39 
A03:    0.364
A04:    0.244
A05:    0.286
A06:    0.402
A07:    0.301
A08:    0.466
A09:    0.234
A10:    0.313
A11:    0.424
A12:    0.183
B01:    0.421
B02:    0.418
B03:    0.237
B04:    0.313
B05:    0.476
B06:    0.453
B07:    0.274
B08:    0.324
B09:    0.198
B10:    0.204
B11:    0.453
B12:    0.43 
C01:    0.291
C02:    0.407
C03:    0.316
C04:    0.286
C05:    0.351
C06:    0.186
C07:    0.189
C08:    0.342
C09:    0.164
C10:    0.17 
C11:    0.339
C12:    0.304
D01:    0.284
D02:    0.229
D03:    0.452
D04:    0.269
D05:    0.152
D06:    0.466
D07:    0.349
D08:    0.388
D09:    0.436
D10:    0.156
D11:    0.214
D12:    0.278
E01:    0.27 
E02:    0.228
E03:    0.51 
E04:    0.455
E05:    0.418
E06:    0.408
E07:    0.477
E08:    0.238
E09:    0.226
E10:    0.126
E11:    0.436
E12:    0.129
F01:    0.14 
F02:    0.217
F03:    0.145
F04:    0.384
F05:    0.468
F06:    0.224
F07:    0.219
F08:    0.25 
F09:    0.427
F10:    0.285
F11:    0.378
F12:    0.112
G01:    0.288
G02:    0.133
G03:    0.137
G04:    0.134
G05:    0.206
G06:    0.129
G07:    0.412
G08:    0.258
G09:    0.472
G10:    0.299
G11:    0.147
G12:    0.119
H01:    0.298
H02:    0.296
H03:    0.351
H04:    0.141
H05:    0.325
H06:    0.134
H07:    0.227
H08:    0.3  
H09:    0.156
H10:    0.331
H11:    0.138
H12:    0.479

