Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:47:44 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.38 
A02:    0.439
A03:    0.463
A04:    0.289
A05:    0.565
A06:    0.661
A07:    0.453
A08:    0.443
A09:    0.397
A10:    0.343
A11:    0.237
A12:    0.179
B01:    0.17 
B02:    0.498
B03:    0.541
B04:    0.514
B05:    0.568
B06:    0.307
B07:    0.148
B08:    0.515
B09:    0.532
B10:    0.434
B11:    0.471
B12:    0.176
C01:    0.491
C02:    0.152
C03:    0.294
C04:    0.282
C05:    0.15 
C06:    0.645
C07:    0.17 
C08:    0.35 
C09:    0.419
C10:    0.291
C11:    0.153
C12:    0.487
D01:    0.54 
D02:    0.124
D03:    0.678
D04:    0.254
D05:    0.236
D06:    0.508
D07:    0.461
D08:    0.149
D09:    0.639
D10:    0.492
D11:    0.218
D12:    0.577
E01:    0.384
E02:    0.498
E03:    0.333
E04:    0.396
E05:    0.473
E06:    0.538
E07:    0.29 
E08:    0.481
E09:    0.492
E10:    0.431
E11:    0.511
E12:    0.542
F01:    0.134
F02:    0.431
F03:    0.419
F04:    0.463
F05:    0.367
F06:    0.197
F07:    0.324
F08:    0.415
F09:    0.5  
F10:    0.341
F11:    0.381
F12:    0.26 
G01:    0.43 
G02:    0.282
G03:    0.102
G04:    0.341
G05:    0.253
G06:    0.325
G07:    0.65 
G08:    0.16 
G09:    0.438
G10:    0.588
G11:    0.473
G12:    0.532
H01:    0.106
H02:    0.319
H03:    0.079
H04:    0.381
H05:    0.221
H06:    0.279
H07:    0.299
H08:    0.36 
H09:    0.49 
H10:    0.223
H11:    0.148
H12:    0.11 

