Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:11:12 PM
ID1: P0000000005  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.265
A02:    0.372
A03:    0.393
A04:    0.271
A05:    0.286
A06:    0.346
A07:    0.339
A08:    0.488
A09:    0.212
A10:    0.31 
A11:    0.419
A12:    0.248
B01:    0.439
B02:    0.421
B03:    0.242
B04:    0.297
B05:    0.492
B06:    0.487
B07:    0.254
B08:    0.338
B09:    0.213
B10:    0.21 
B11:    0.447
B12:    0.441
C01:    0.292
C02:    0.396
C03:    0.33 
C04:    0.229
C05:    0.319
C06:    0.182
C07:    0.188
C08:    0.315
C09:    0.146
C10:    0.161
C11:    0.38 
C12:    0.294
D01:    0.3  
D02:    0.198
D03:    0.449
D04:    0.295
D05:    0.156
D06:    0.482
D07:    0.387
D08:    0.462
D09:    0.449
D10:    0.17 
D11:    0.21 
D12:    0.339
E01:    0.27 
E02:    0.252
E03:    0.488
E04:    0.417
E05:    0.406
E06:    0.37 
E07:    0.472
E08:    0.212
E09:    0.258
E10:    0.146
E11:    0.377
E12:    0.146
F01:    0.136
F02:    0.222
F03:    0.141
F04:    0.362
F05:    0.438
F06:    0.226
F07:    0.247
F08:    0.27 
F09:    0.426
F10:    0.302
F11:    0.371
F12:    0.135
G01:    0.301
G02:    0.132
G03:    0.153
G04:    0.142
G05:    0.2  
G06:    0.19 
G07:    0.497
G08:    0.285
G09:    0.46 
G10:    0.267
G11:    0.146
G12:    0.144
H01:    0.308
H02:    0.324
H03:    0.354
H04:    0.152
H05:    0.32 
H06:    0.141
H07:    0.241
H08:    0.308
H09:    0.149
H10:    0.361
H11:    0.15 
H12:    0.447

