Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:08:59 AM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.257
A02:    0.469
A03:    0.448
A04:    0.316
A05:    0.502
A06:    0.553
A07:    0.495
A08:    0.419
A09:    0.47 
A10:    0.241
A11:    0.241
A12:    0.192
B01:    0.161
B02:    0.49 
B03:    0.552
B04:    0.471
B05:    0.521
B06:    0.462
B07:    0.202
B08:    0.504
B09:    0.525
B10:    0.477
B11:    0.525
B12:    0.197
C01:    0.447
C02:    0.175
C03:    0.36 
C04:    0.357
C05:    0.168
C06:    0.573
C07:    0.189
C08:    0.325
C09:    0.338
C10:    0.489
C11:    0.221
C12:    0.484
D01:    0.544
D02:    0.13 
D03:    0.532
D04:    0.405
D05:    0.43 
D06:    0.529
D07:    0.48 
D08:    0.158
D09:    0.556
D10:    0.5  
D11:    0.21 
D12:    0.52 
E01:    0.402
E02:    0.481
E03:    0.44 
E04:    0.383
E05:    0.389
E06:    0.481
E07:    0.323
E08:    0.409
E09:    0.47 
E10:    0.451
E11:    0.48 
E12:    0.52 
F01:    0.206
F02:    0.417
F03:    0.448
F04:    0.42 
F05:    0.496
F06:    0.52 
F07:    0.32 
F08:    0.369
F09:    0.446
F10:    0.37 
F11:    0.599
F12:    0.386
G01:    0.433
G02:    0.474
G03:    0.141
G04:    0.461
G05:    0.342
G06:    0.432
G07:    0.716
G08:    0.162
G09:    0.47 
G10:    0.604
G11:    0.5  
G12:    0.518
H01:    0.184
H02:    0.348
H03:    0.098
H04:    0.393
H05:    0.224
H06:    0.328
H07:    0.299
H08:    0.307
H09:    0.53 
H10:    0.343
H11:    0.163
H12:    0.11 

