Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:53:08 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.11 
A02:    0.554
A03:    0.349
A04:    0.443
A05:    0.333
A06:    0.377
A07:    0.551
A08:    0.293
A09:    0.235
A10:    0.568
A11:    0.467
A12:    0.255
B01:    0.628
B02:    0.576
B03:    0.468
B04:    0.53 
B05:    0.547
B06:    0.217
B07:    0.321
B08:    0.231
B09:    0.194
B10:    0.567
B11:    0.723
B12:    0.214
C01:    0.266
C02:    0.512
C03:    0.454
C04:    0.361
C05:    0.259
C06:    0.321
C07:    0.563
C08:    0.448
C09:    0.27 
C10:    0.577
C11:    0.388
C12:    0.519
D01:    0.29 
D02:    0.406
D03:    0.749
D04:    0.515
D05:    0.311
D06:    0.249
D07:    0.256
D08:    0.303
D09:    0.478
D10:    0.574
D11:    0.358
D12:    0.461
E01:    0.133
E02:    0.582
E03:    0.526
E04:    0.426
E05:    0.465
E06:    0.46 
E07:    0.487
E08:    0.463
E09:    0.476
E10:    0.435
E11:    0.267
E12:    0.355
F01:    0.262
F02:    0.357
F03:    0.423
F04:    0.482
F05:    0.444
F06:    0.429
F07:    0.492
F08:    0.393
F09:    0.478
F10:    0.419
F11:    0.319
F12:    0.444
G01:    0.382
G02:    0.675
G03:    0.531
G04:    0.43 
G05:    0.403
G06:    1.313
G07:    0.263
G08:    0.678
G09:    0.286
G10:    0.463
G11:    0.416
G12:    0.395
H01:    0.54 
H02:    0.69 
H03:    0.345
H04:    0.394
H05:    0.565
H06:    0.368
H07:    0.342
H08:    0.319
H09:    0.346
H10:    0.432
H11:    0.499
H12:    0.563

