Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:31:00 PM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.356
A02:    0.461
A03:    0.477
A04:    0.447
A05:    0.543
A06:    0.612
A07:    0.552
A08:    0.404
A09:    0.471
A10:    0.279
A11:    0.239
A12:    0.162
B01:    0.152
B02:    0.514
B03:    0.45 
B04:    0.503
B05:    0.546
B06:    0.492
B07:    0.151
B08:    0.486
B09:    0.515
B10:    0.468
B11:    0.474
B12:    0.198
C01:    0.401
C02:    0.152
C03:    0.305
C04:    0.372
C05:    0.149
C06:    0.59 
C07:    0.183
C08:    0.302
C09:    0.309
C10:    0.395
C11:    0.155
C12:    0.457
D01:    0.522
D02:    0.142
D03:    0.569
D04:    0.399
D05:    0.471
D06:    0.525
D07:    0.475
D08:    0.154
D09:    0.552
D10:    0.521
D11:    0.233
D12:    0.598
E01:    0.389
E02:    0.515
E03:    0.449
E04:    0.384
E05:    0.389
E06:    0.513
E07:    0.279
E08:    0.43 
E09:    0.473
E10:    0.453
E11:    0.478
E12:    0.555
F01:    0.202
F02:    0.445
F03:    0.423
F04:    0.429
F05:    0.495
F06:    0.471
F07:    0.336
F08:    0.399
F09:    0.435
F10:    0.344
F11:    0.542
F12:    0.416
G01:    0.412
G02:    0.458
G03:    0.105
G04:    0.512
G05:    0.332
G06:    0.419
G07:    0.664
G08:    0.149
G09:    0.492
G10:    0.591
G11:    0.518
G12:    0.468
H01:    0.145
H02:    0.277
H03:    0.098
H04:    0.403
H05:    0.219
H06:    0.265
H07:    0.333
H08:    0.243
H09:    0.467
H10:    0.311
H11:    0.28 
H12:    0.26 

