Testname: FB_OD600scan_96well
Date: 12/11/2025  Time: 12:19:36 AM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.366
A02:    0.368
A03:    0.369
A04:    0.386
A05:    0.279
A06:    0.42 
A07:    0.379
A08:    0.449
A09:    0.273
A10:    0.265
A11:    0.38 
A12:    0.245
B01:    0.387
B02:    0.332
B03:    0.244
B04:    0.295
B05:    0.336
B06:    0.34 
B07:    0.23 
B08:    0.321
B09:    0.193
B10:    0.206
B11:    0.412
B12:    0.457
C01:    0.373
C02:    0.369
C03:    0.272
C04:    0.291
C05:    0.293
C06:    0.177
C07:    0.178
C08:    0.326
C09:    0.167
C10:    0.161
C11:    0.329
C12:    0.353
D01:    0.327
D02:    0.215
D03:    0.444
D04:    0.298
D05:    0.156
D06:    0.393
D07:    0.356
D08:    0.386
D09:    0.391
D10:    0.167
D11:    0.318
D12:    0.303
E01:    0.24 
E02:    0.191
E03:    0.427
E04:    0.418
E05:    0.4  
E06:    0.399
E07:    0.403
E08:    0.269
E09:    0.258
E10:    0.241
E11:    0.369
E12:    0.162
F01:    0.148
F02:    0.194
F03:    0.314
F04:    0.316
F05:    0.339
F06:    0.211
F07:    0.256
F08:    0.253
F09:    0.385
F10:    0.298
F11:    0.312
F12:    0.151
G01:    0.317
G02:    0.139
G03:    0.25 
G04:    0.147
G05:    0.276
G06:    0.152
G07:    0.394
G08:    0.284
G09:    0.409
G10:    0.238
G11:    0.153
G12:    0.166
H01:    0.342
H02:    0.344
H03:    0.372
H04:    0.15 
H05:    0.314
H06:    0.139
H07:    0.316
H08:    0.323
H09:    0.427
H10:    0.351
H11:    0.143
H12:    0.472

