Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:55:17 AM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.113
A02:    0.203
A03:    0.195
A04:    0.196
A05:    0.399
A06:    0.243
A07:    0.551
A08:    0.23 
A09:    0.212
A10:    0.198
A11:    0.605
A12:    0.147
B01:    0.184
B02:    0.506
B03:    0.48 
B04:    0.192
B05:    0.35 
B06:    0.356
B07:    0.159
B08:    0.168
B09:    0.168
B10:    0.691
B11:    0.755
B12:    0.141
C01:    0.163
C02:    0.612
C03:    0.465
C04:    0.289
C05:    0.157
C06:    0.424
C07:    0.836
C08:    0.529
C09:    0.402
C10:    0.802
C11:    0.27 
C12:    0.521
D01:    0.21 
D02:    0.152
D03:    0.356
D04:    0.356
D05:    0.275
D06:    0.219
D07:    0.234
D08:    0.357
D09:    0.272
D10:    0.24 
D11:    0.275
D12:    0.175
E01:    0.101
E02:    0.523
E03:    0.613
E04:    0.153
E05:    0.44 
E06:    0.328
E07:    0.27 
E08:    0.368
E09:    0.557
E10:    0.54 
E11:    0.166
E12:    0.244
F01:    0.085
F02:    0.366
F03:    0.595
F04:    0.349
F05:    0.254
F06:    0.316
F07:    0.357
F08:    0.208
F09:    0.797
F10:    0.263
F11:    0.39 
F12:    0.274
G01:    0.333
G02:    0.408
G03:    0.656
G04:    0.451
G05:    0.143
G06:    0.443
G07:    0.216
G08:    0.155
G09:    0.168
G10:    0.303
G11:    0.158
G12:    0.233
H01:    0.223
H02:    0.51 
H03:    0.274
H04:    0.447
H05:    0.254
H06:    0.144
H07:    0.154
H08:    0.216
H09:    0.22 
H10:    0.158
H11:    0.484
H12:    0.468

