Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:13:53 AM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.137
A02:    0.554
A03:    0.335
A04:    0.455
A05:    0.363
A06:    0.382
A07:    0.563
A08:    0.293
A09:    0.268
A10:    0.576
A11:    0.486
A12:    0.264
B01:    0.538
B02:    0.574
B03:    0.459
B04:    0.55 
B05:    0.546
B06:    0.249
B07:    0.226
B08:    0.213
B09:    0.199
B10:    0.603
B11:    1.085
B12:    0.157
C01:    0.243
C02:    0.613
C03:    0.439
C04:    0.367
C05:    0.241
C06:    0.366
C07:    0.565
C08:    0.45 
C09:    0.276
C10:    0.579
C11:    0.432
C12:    0.458
D01:    0.352
D02:    0.361
D03:    0.626
D04:    0.523
D05:    0.306
D06:    0.252
D07:    0.258
D08:    0.298
D09:    0.443
D10:    0.583
D11:    0.358
D12:    0.274
E01:    0.144
E02:    0.591
E03:    0.522
E04:    0.245
E05:    0.48 
E06:    0.441
E07:    0.498
E08:    0.461
E09:    0.51 
E10:    0.437
E11:    0.183
E12:    0.331
F01:    0.267
F02:    0.368
F03:    0.399
F04:    0.521
F05:    0.442
F06:    0.425
F07:    0.527
F08:    0.413
F09:    0.49 
F10:    0.442
F11:    0.348
F12:    0.403
G01:    0.382
G02:    0.692
G03:    0.517
G04:    0.448
G05:    0.251
G06:    1.449
G07:    0.26 
G08:    0.714
G09:    0.263
G10:    0.495
G11:    0.453
G12:    0.384
H01:    0.53 
H02:    0.685
H03:    0.299
H04:    0.427
H05:    0.557
H06:    0.216
H07:    0.32 
H08:    0.38 
H09:    0.343
H10:    0.452
H11:    0.461
H12:    0.524

